File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
test,2,101,378,10119,304,0.0216,3.1713,0.0356,0.0456
test,2,134,1271,37876,1838,0.2189,32.5747,0.2985,0.0997
test,2,94,1941,15609,473,0.0548,8.972,0.0506,0.0514
test,2,117,1488,29548,1465,0.1359,19.6961,0.1879,0.0706
test,2,119,1398,32342,1587,0.1546,21.1043,0.2291,0.0927
test,2,123,1034,19885,614,0.0528,8.225,0.0486,0.0644
test,2,113,1663,30230,1489,0.1411,18.7746,0.2012,0.1053
test,2,134,355,18091,560,0.0286,6.5358,0.0442,0.0611
test,2,133,558,20256,662,0.0356,8.2533,0.0543,0.0657
test,2,120,919,18707,606,0.0325,7.3983,0.0477,0.0813
test,2,109,1729,19426,585,0.0369,8.0825,0.047,0.0567
test,2,91,627,9238,308,0.0178,1.8004,0.0202,0.0473
test,2,126,1729,24675,736,0.0524,12.8634,0.0682,0.0761
test,2,97,758,11647,366,0.0181,2.8765,0.024,0.0198
test,2,81,1679,11062,331,0.0177,2.7547,0.0207,0.0522
test,2,124,1573,36320,1704,0.179,27.0609,0.248,0.1144
test,2,138,1055,37943,1892,0.2076,28.1306,0.3028,0.076
test,2,80,1357,9389,264,0.013,1.9779,0.0172,0.0175
test,2,118,789,17968,516,0.0294,6.9257,0.0395,0.0318
test,2,147,1824,52463,2519,0.3893,56.0444,0.5155,0.1352
test,2,107,516,17449,861,0.0467,6.0467,0.0707,0.0636
test,2,146,1185,30200,955,0.0701,18.9199,0.107,0.068
test,2,109,1105,23883,1161,0.0868,11.7159,0.1244,0.098
test,2,94,1856,21730,1107,0.0838,10.0948,0.1174,0.0894
test,2,82,1719,11748,309,0.0179,3.1392,0.0219,0.0319
test,2,115,568,20152,1023,0.0624,9.2006,0.1041,0.0848
test,2,127,748,28005,1358,0.1224,15.5822,0.1568,0.0838
test,2,83,1352,14629,736,0.0438,4.5763,0.056,0.0879
test,2,135,368,24667,1263,0.0853,11.823,0.1353,0.0911
test,2,89,1067,10539,355,0.0149,2.411,0.0224,0.0188
test,2,102,1302,21537,1043,0.0746,9.7121,0.1155,0.0895
test,2,119,518,16123,510,0.0304,5.8273,0.042,0.0586
test,2,145,1726,33756,1043,0.0821,23.7589,0.1284,0.0578
test,2,91,1798,20078,999,0.0739,8.8336,0.0984,0.0871
test,2,133,711,30026,1512,0.1309,17.7239,0.294,0.1049
test,2,105,679,17535,895,0.0588,7.9096,0.0876,0.0825
test,2,105,1995,19182,576,0.0537,11.6673,0.0487,0.073
test,2,91,705,10267,293,0.0175,2.3295,0.0228,0.0237
test,2,104,1251,21869,1044,0.0715,14.86,0.1027,0.085
test,2,118,883,17616,542,0.0299,6.3786,0.0411,0.0718
test,2,133,1303,25253,724,0.0473,13.4769,0.076,0.0914
test,2,121,1172,20832,718,0.0492,8.9264,0.0766,0.0672
test,2,105,1869,18502,570,0.0337,7.6954,0.0462,0.0611
test,2,107,364,15194,766,0.0371,4.8324,0.0567,0.0617
test,2,132,1165,24105,746,0.0466,12.33,0.0672,0.0865
test,2,131,1485,26473,738,0.0507,14.5228,0.0689,0.0926
test,2,91,917,15368,753,0.0422,4.9737,0.0555,0.0724
test,2,96,1255,18209,896,0.0574,6.9555,0.0798,0.0813
test,2,123,1488,33673,1618,0.1592,22.6397,0.2319,0.1097
test,2,130,947,30948,1486,0.1256,18.6727,0.2014,0.1052
test,2,115,1226,19223,598,0.0362,7.7271,0.0499,0.0337
test,2,141,800,35103,1748,0.1588,24.2087,0.2385,0.1116
test,2,86,1882,19255,891,0.0608,7.8375,0.0827,0.0906
test,2,113,1063,24673,1168,0.086,12.3464,0.1367,0.0965
test,2,118,386,19536,994,0.0562,7.5731,0.0876,0.0711
test,2,115,1113,19105,572,0.0329,7.7737,0.0451,0.0671
test,2,148,1769,35659,1015,0.0851,26.3569,0.117,0.064
test,2,137,1384,28948,869,0.0621,17.2123,0.0885,0.0827
test,2,141,1848,48556,2426,0.3379,49.2942,0.4942,0.1472
test,2,148,1464,51412,2557,0.3779,55.9795,0.5451,0.1206
test,2,98,1331,20925,1079,0.0817,9.4263,0.1156,0.0438
test,2,107,1298,17187,499,0.0303,6.7979,0.039,0.0772
test,2,139,1274,42443,2044,0.2523,44.759,0.3989,0.1287
test,2,143,591,33401,1651,0.1882,24.1436,0.2551,0.1065
test,2,122,1733,36774,1748,0.2102,39.935,0.264,0.1225
test,2,87,575,8487,258,0.0128,1.5203,0.0166,0.0541
test,2,144,1624,49998,2421,0.4103,79.6815,0.5643,0.1607
test,2,129,437,17551,546,0.0278,6.3212,0.0417,0.0776
test,2,105,1992,18668,565,0.0343,7.2988,0.0457,0.0639
test,2,142,1809,32541,979,0.0761,27.5111,0.1068,0.0864
test,2,80,637,7296,227,0.0111,1.1191,0.013,0.0426
test,2,99,1924,24052,1158,0.0963,12.3739,0.1544,0.088
test,2,100,1416,20924,1001,0.0674,10.0806,0.0971,0.0712
test,2,126,1266,23267,726,0.0497,11.44,0.0664,0.0657
test,2,121,462,15757,499,0.0241,5.0629,0.0352,0.0575
test,2,134,1649,27743,845,0.0584,16.3443,0.0847,0.0728
test,2,105,1736,18766,572,0.0338,8.3549,0.0457,0.0633
test,2,110,1840,19426,637,0.0649,8.9644,0.0885,0.0955
test,2,107,438,16731,848,0.0604,10.4629,0.0775,0.0653
test,2,105,646,18577,949,0.066,6.8553,0.0803,0.0815
test,2,137,752,23428,738,0.0564,15.8956,0.063,0.0869
test,2,134,379,18238,545,0.0273,6.607,0.0436,0.0598
test,2,110,884,15142,506,0.0262,4.6443,0.0356,0.0569
test,2,128,1034,23148,691,0.0439,10.8456,0.0588,0.095
test,2,89,1848,19858,979,0.0672,8.1518,0.0946,0.0838
test,2,110,916,22215,1114,0.0758,9.7584,0.1129,0.0866
test,2,139,1608,29321,882,0.0659,17.317,0.092,0.0632
test,2,134,1100,35827,1735,0.1706,29.934,0.2536,0.1143
test,2,130,659,28288,1480,0.1441,18.5692,0.184,0.0835
test,2,95,1209,12956,397,0.0363,4.5585,0.0474,0.0585
test,2,139,893,25153,772,0.0644,15.849,0.0716,0.0759
test,2,139,1891,46262,2237,0.2944,47.0256,0.4367,0.1537
test,2,120,852,17773,614,0.0393,6.8308,0.0487,0.0685
test,2,123,1036,30061,1510,0.1297,18.453,0.1955,0.1077
test,2,145,1101,29471,898,0.071,19.0679,0.1323,0.1071
test,2,115,496,14550,434,0.0269,4.9481,0.0405,0.0704
test,2,101,442,10964,321,0.0185,2.6813,0.0302,0.0503
test,2,148,1313,30884,978,0.083,24.7076,0.1011,0.1113
test,2,134,1104,36357,1751,0.2396,28.5734,0.3961,0.0956
test,2,138,1533,29377,843,0.0827,20.3902,0.0913,0.0944
test,2,137,780,32459,1519,0.1532,24.3077,0.208,0.1134
test,2,127,1757,26330,777,0.0557,16.871,0.0756,0.0468
test,2,141,1909,49993,2519,0.4111,61.4719,0.7621,0.1047
test,2,114,684,15568,449,0.0327,5.8334,0.044,0.0756
test,2,110,431,12667,424,0.0291,3.7941,0.0431,0.0296
test,2,134,357,18415,589,0.0339,9.0643,0.0617,0.062
test,2,114,413,13943,432,0.0218,4.4525,0.0296,0.0568
test,2,116,861,25214,1296,0.1049,23.8826,0.1419,0.0942
test,2,144,777,25303,764,0.0767,17.0112,0.1166,0.1291
test,2,90,1582,12843,358,0.02,4.5251,0.0259,0.0228
test,2,85,1671,11703,349,0.0204,4.1123,0.0231,0.0563
test,2,111,1312,26488,1347,0.1461,17.6578,0.1752,0.1082
test,2,121,1265,30865,1455,0.1341,26.3589,0.193,0.0914
test,2,139,1919,33588,1045,0.0894,23.8865,0.1219,0.0912
test,2,85,1483,10724,311,0.0159,2.7064,0.0207,0.0505
test,2,109,621,19018,964,0.0715,10.0128,0.0845,0.0697
test,2,80,412,6833,216,0.01,0.9922,0.0128,0.0414
test,2,112,1000,23741,1172,0.0884,11.476,0.1238,0.0769
test,2,114,666,15455,483,0.0251,4.774,0.0354,0.0569
test,2,147,1675,33805,1068,0.0898,23.9016,0.1243,0.0727
test,2,102,855,19269,975,0.0627,7.5564,0.0895,0.0835
test,2,150,820,29428,885,0.0654,17.6951,0.0969,0.0989
test,2,95,420,12109,622,0.0278,3.1036,0.0539,0.0684
test,2,102,751,17382,875,0.0475,6.5664,0.0841,0.0642
test,2,116,1788,31269,1571,0.1541,20.3122,0.2219,0.1092
test,2,86,748,9055,275,0.0142,1.8214,0.0174,0.0472
test,2,120,963,27617,1415,0.1318,15.4925,0.1723,0.0557
test,2,111,1879,32556,1636,0.179,22.4295,0.2759,0.0683
test,2,90,1720,19106,926,0.0659,7.73,0.0933,0.0409
test,2,103,557,12157,388,0.0185,3.0581,0.0266,0.0499
test,2,131,684,27734,1440,0.1123,15.2936,0.1722,0.0983
test,2,93,724,15645,744,0.042,5.0352,0.0599,0.0443
test,2,148,809,38663,1882,0.1961,29.6261,0.2836,0.0907
test,2,94,790,15166,792,0.043,4.7674,0.0629,0.0612
test,2,122,1606,22828,709,0.0488,11.254,0.0639,0.0902
test,2,107,1762,18856,571,0.0484,7.6671,0.0485,0.0355
test,2,141,829,35298,1796,0.1741,24.8358,0.2538,0.113
test,2,93,459,9551,321,0.0153,1.9355,0.0197,0.0472
test,2,124,1870,38711,1877,0.2225,31.4634,0.3141,0.1236
test,2,128,632,20347,645,0.0374,8.2931,0.0531,0.0827
test,2,119,1991,23756,705,0.0807,14.1483,0.0824,0.0842
test,2,113,1895,29962,1481,0.1458,19.0029,0.207,0.0914
test,2,146,728,36201,1784,0.1728,25.8656,0.2671,0.0729
test,2,136,1190,26862,770,0.0529,14.7487,0.0777,0.0736
test,2,140,1838,48036,2379,0.3401,47.67,0.4697,0.1444
test,2,90,419,8347,236,0.0112,1.4786,0.0153,0.0447
test,2,133,1258,37998,1891,0.2198,30.876,0.2961,0.1025
test,2,105,1654,24599,1202,0.0997,12.3194,0.1407,0.0795
test,2,127,1100,32105,1593,0.1474,20.9704,0.2267,0.093
test,2,129,1138,23456,689,0.0502,11.3442,0.0629,0.0515
test,2,101,1314,22065,1004,0.0871,10.6202,0.1009,0.0738
test,2,150,1432,36122,1076,0.0897,26.7765,0.124,0.1065
test,2,100,722,17447,894,0.0546,6.3137,0.0781,0.0781
test,2,96,1020,12036,385,0.0191,3.0951,0.0255,0.0513
test,2,103,750,12733,421,0.0208,3.3929,0.0287,0.0535
test,2,81,691,10298,523,0.0359,2.225,0.0341,0.0509
test,2,96,1465,13886,442,0.023,4.2128,0.0301,0.056
test,2,89,1435,17011,816,0.0493,6.0315,0.0662,0.0637
test,2,98,375,12931,645,0.0275,3.5656,0.0436,0.0533
test,2,134,580,28128,1474,0.1174,15.8325,0.1825,0.0831
test,2,125,1004,30850,1504,0.1379,19.0735,0.2096,0.0642
test,2,120,1360,21727,710,0.0504,10.0199,0.0634,0.0807
test,2,116,437,14216,457,0.0221,4.2118,0.0326,0.0544
test,2,123,890,27009,1329,0.1008,14.603,0.1676,0.082
test,2,112,948,16519,529,0.0276,5.6912,0.0391,0.0613
test,2,150,654,38195,1982,0.1981,28.5582,0.2968,0.119
test,2,133,535,19838,656,0.0371,7.9142,0.0542,0.0647
test,2,81,491,9367,474,0.0194,1.8437,0.0271,0.0482
test,2,120,705,23472,1149,0.0786,11.0173,0.1157,0.0776
test,2,89,1508,12163,340,0.0184,3.1602,0.0234,0.0525
test,2,146,1380,32273,992,0.092,21.618,0.1147,0.0884
test,2,144,1651,49093,2349,0.3306,49.5066,0.4719,0.1041
test,2,104,1540,17506,542,0.0324,6.7668,0.045,0.0615
test,2,86,1533,11770,370,0.0195,3.0316,0.0253,0.0523
test,2,91,1662,20078,1028,0.073,8.9339,0.103,0.083
test,2,107,1396,23843,1156,0.0877,11.9017,0.1246,0.0915
test,2,150,1014,41047,1994,0.2153,33.8721,0.3171,0.1074
test,2,139,1188,27169,839,0.0566,15.082,0.0825,0.081
test,2,141,1197,39903,2001,0.2153,32.6403,0.3221,0.1078
test,2,99,386,13566,709,0.0324,3.7175,0.0505,0.0562
test,2,118,1445,30778,1470,0.1389,19.599,0.1917,0.1082
test,2,88,1958,19558,943,0.0674,8.1956,0.096,0.07
test,2,106,1683,25205,1255,0.1027,13.4385,0.1462,0.0827
test,2,116,1380,28590,1390,0.1244,16.7023,0.1891,0.0867
test,2,122,404,20252,1037,0.0585,8.1846,0.0912,0.0681
test,2,85,1735,11598,347,0.0186,2.9854,0.024,0.022
test,2,93,1327,19711,921,0.0628,8.3422,0.0873,0.0823
test,2,137,698,22336,736,0.0426,10.0266,0.0642,0.0807
test,2,141,1473,29783,885,0.0809,18.6811,0.0979,0.0574
test,2,122,586,17454,519,0.0274,6.2751,0.0396,0.061
test,2,145,1341,30666,975,0.137,35.736,0.1669,0.1556
test,2,90,1096,15853,808,0.0498,10.5495,0.07,0.0337
test,2,139,432,27808,1434,0.1093,17.2607,0.1782,0.0783
test,2,130,1749,40421,1990,0.2888,58.3269,0.4759,0.1637
test,2,93,1786,13598,426,0.0219,4.1538,0.0292,0.0551
test,2,125,1448,33434,1675,0.1802,36.3743,0.5568,0.0929
test,2,143,918,27684,869,0.0731,26.2337,0.0973,0.0563
test,2,103,1178,21993,1086,0.0987,19.2379,0.1234,0.1168
test,2,146,1358,46536,2303,0.3182,87.588,0.4053,0.155
test,2,144,1138,42770,2128,0.2865,45.2314,0.5358,0.1485
test,2,142,661,34548,1747,0.158,27.7359,0.2363,0.1139
test,2,111,521,18102,962,0.0534,6.7405,0.0804,0.0836
test,2,109,645,18890,934,0.0752,11.2559,0.0806,0.0779
test,2,123,1109,23463,763,0.0639,14.9184,0.0688,0.0725
test,2,135,795,32304,1594,0.1426,20.7543,0.2135,0.1093
test,2,121,935,19266,625,0.0364,7.7506,0.0505,0.0641
test,2,130,1981,29238,886,0.0687,18.0792,0.0924,0.1156
test,2,98,1266,20747,992,0.0694,9.1808,0.0947,0.086
test,2,131,411,17887,586,0.0306,6.8401,0.0463,0.0435
test,2,104,1911,17592,567,0.0333,6.9111,0.0567,0.0624
test,2,111,901,15942,489,0.0262,5.4601,0.036,0.0588
test,2,130,1931,29221,888,0.067,23.2678,0.0936,0.0944
test,2,105,609,17967,892,0.0536,8.0283,0.0764,0.0788
test,2,81,1055,9541,301,0.0143,2.3051,0.0185,0.0595
test,2,82,425,9710,439,0.0184,1.9094,0.0255,0.0496
test,2,93,599,10346,313,0.0151,2.2204,0.0197,0.048
test,2,123,1458,22293,699,0.0432,10.2309,0.0601,0.0703
test,2,143,480,30530,1529,0.1276,19.3793,0.2053,0.0843
test,2,109,535,18488,984,0.0566,7.2449,0.0845,0.0361
test,2,117,678,16053,505,0.0251,6.6285,0.0438,0.0576
test,2,83,907,12832,640,0.0379,5.4837,0.0475,0.0671
test,2,104,1419,16426,515,0.0272,9.9166,0.0491,0.0593
test,2,96,939,11993,328,0.0184,3.3917,0.0222,0.0546
test,2,117,555,21162,1082,0.0686,10.3687,0.1044,0.076
test,2,81,402,9360,483,0.0213,2.2597,0.0274,0.0578
test,2,97,726,15938,789,0.0482,6.4838,0.0735,0.0784
test,2,87,1506,16915,826,0.0636,11.859,0.0962,0.0777
test,2,123,1865,26091,783,0.0945,19.6316,0.0925,0.0711
test,2,121,967,19864,623,0.0734,10.0568,0.1187,0.1038
test,2,93,552,9549,309,0.0152,2.8711,0.0201,0.0491
test,2,89,1029,11022,340,0.0273,2.667,0.0233,0.0503
test,2,121,671,18098,543,0.0326,9.6533,0.045,0.0637
test,2,127,1680,25721,804,0.0632,14.1218,0.0772,0.0817
test,2,84,381,9268,477,0.0213,1.8825,0.0326,0.0484
test,2,121,637,24330,1214,0.1029,13.4294,0.1351,0.0651
test,2,110,802,21139,1117,0.0771,11.35,0.108,0.0852
test,2,130,1391,38800,1917,0.465,36.911,0.7515,0.2805
test,2,114,1446,28833,1357,0.1248,20.9759,0.1746,0.1026
test,2,99,781,12601,398,0.0292,3.7744,0.0352,0.0566
test,2,145,493,22435,724,0.0417,14.5455,0.0659,0.066
test,2,123,1146,21214,684,0.0415,14.5947,0.0617,0.0692
test,2,84,756,8143,241,0.0109,1.5531,0.0146,0.0416
test,2,123,638,25696,1300,0.1179,13.6823,0.1513,0.0778
test,2,129,1830,42104,2103,0.2781,52.1489,0.4126,0.127
test,2,122,1752,24168,725,0.0689,14.8509,0.0841,0.0512
test,2,140,1092,40462,2010,0.2452,49.7419,0.4919,0.1143
test,2,148,1936,53125,2577,0.479,75.9881,0.9189,0.1387
test,2,93,796,11085,344,0.0192,3.3322,0.036,0.0215
test,2,86,1314,10746,326,0.0325,3.5669,0.0381,0.0255
test,2,81,1813,15882,773,0.069,7.4065,0.0735,0.0618
test,2,139,1404,28696,863,0.0611,21.6813,0.0854,0.0589
test,2,148,1651,34777,1059,0.1127,28.2998,0.1641,0.114
test,2,109,791,14680,443,0.031,6.1451,0.0386,0.0703
test,2,121,1087,20481,655,0.0509,12.0521,0.0676,0.0731
test,2,138,446,26678,1399,0.0965,17.8099,0.2294,0.0505
test,2,84,1523,11546,326,0.0182,4.0992,0.0255,0.0563
test,2,101,1653,15981,454,0.0469,8.8721,0.0574,0.0835
test,2,137,890,24992,759,0.0934,16.1163,0.1029,0.0955
test,2,138,1815,31368,937,0.0731,28.9358,0.1058,0.1015
test,2,121,953,27041,1408,0.1124,15.7302,0.1778,0.0992
test,2,117,960,17969,549,0.0601,9.1882,0.0509,0.1019
test,2,123,1099,20778,667,0.0397,10.4552,0.0576,0.0696
test,2,112,992,16322,528,0.0274,5.7041,0.0491,0.0594
test,2,102,1269,22172,1081,0.0855,10.6911,0.107,0.0935
test,2,100,440,10455,323,0.0178,2.4491,0.0243,0.06
test,2,80,830,8151,261,0.0141,1.5577,0.0174,0.0464
test,2,116,1086,26635,1315,0.1086,15.4822,0.1506,0.0954
test,2,124,1984,25831,818,0.062,13.9582,0.0776,0.0792
test,2,137,1626,30818,939,0.0908,24.3198,0.1304,0.1222
test,2,142,1493,45724,2309,0.2977,47.7334,0.4264,0.1509
test,2,86,365,9987,488,0.0209,2.0663,0.0285,0.051
test,2,128,1148,33728,1679,0.1666,23.0125,0.236,0.1094
test,2,83,626,7770,236,0.0124,1.3718,0.0157,0.0555
test,2,146,939,28535,932,0.0804,17.2451,0.1391,0.0911
test,2,150,1244,47018,2326,0.5813,62.3584,0.5064,0.1425
test,2,95,751,11173,381,0.018,2.5919,0.0248,0.0516
test,2,105,879,20700,990,0.0662,8.7213,0.0933,0.0417
test,2,105,1823,25067,1262,0.111,13.0776,0.1622,0.0509
test,2,150,535,34689,1705,0.1496,25.6451,0.2996,0.1084
test,2,143,472,30957,1547,0.1298,21.0961,0.1926,0.0745
test,2,116,1054,27321,1323,0.1103,15.4743,0.1579,0.0958
test,2,144,767,36031,1690,0.1564,26.3241,0.2283,0.0969
test,2,101,1075,14853,450,0.0244,4.6331,0.0326,0.0577
test,2,101,1860,17107,516,0.0308,6.2172,0.0409,0.0579
test,2,126,992,29119,1393,0.1406,18.5868,0.2298,0.0929
test,2,131,1004,33179,1726,0.2101,24.5004,0.2578,0.0814
test,2,120,1182,29905,1463,0.1262,26.8419,0.1796,0.0909
test,2,100,765,12773,427,0.0207,4.9074,0.0319,0.0536
test,2,91,1528,19420,938,0.0836,9.9019,0.0925,0.0738
test,2,111,1959,30741,1456,0.138,23.3442,0.1969,0.0923
test,2,142,1417,44422,2187,0.6873,59.7217,1.1091,0.215
test,2,100,470,14266,754,0.0594,4.6373,0.0701,0.1461
test,2,119,1462,30714,1468,0.2004,25.166,0.2415,0.1253
test,2,112,921,24737,1195,0.2123,17.9669,0.2116,0.1893
test,2,127,1246,33135,1630,0.19,30.4356,0.2362,0.0984
test,2,101,684,18014,867,0.0544,8.5427,0.0725,0.0981
test,2,123,1495,23022,686,0.1375,16.8395,0.1273,0.0777
test,2,113,1651,20172,597,0.0912,12.2014,0.1348,0.1174
test,2,121,1961,37648,1770,0.2048,39.4127,0.2803,0.1121
test,2,117,1758,32151,1629,0.1652,21.4822,0.2472,0.0956
test,2,89,1497,12286,381,0.0198,3.2265,0.0261,0.0229
test,2,87,1931,18821,935,0.0658,7.5821,0.1007,0.04
test,2,86,608,8862,278,0.013,1.6368,0.0164,0.0461
test,2,137,1189,38256,1810,0.1902,28.6801,0.265,0.1069
test,2,100,991,13105,441,0.0217,3.5277,0.0303,0.0548
test,2,112,1073,16946,504,0.0266,6.0532,0.0377,0.0616
test,2,90,1857,20332,941,0.0672,8.5671,0.0895,0.0715
test,2,128,938,30744,1508,0.1275,18.3786,0.1976,0.1093
test,2,105,978,14564,456,0.0244,4.3518,0.0317,0.0581
test,2,119,467,20094,1010,0.0584,7.9524,0.0901,0.0803
test,2,120,1690,33516,1604,0.1757,25.3102,0.3345,0.1118
test,2,142,680,34021,1649,0.1503,27.1021,0.2165,0.0932
test,2,113,897,16845,518,0.0287,5.8987,0.0412,0.068
test,2,129,1631,37852,1807,0.2037,35.8409,0.3023,0.1211
test,2,131,555,19352,628,0.0344,7.4784,0.0517,0.0792
test,2,124,1555,36381,1772,0.2015,33.9354,0.394,0.0746
test,2,116,1120,18811,586,0.0409,8.6436,0.0671,0.0699
test,2,89,530,8757,282,0.0339,2.1913,0.0311,0.046
test,2,116,1402,29911,1444,0.1604,20.3865,0.2482,0.1245
test,2,148,500,24201,722,0.0411,14.51,0.0684,0.0704
test,2,138,1915,32017,964,0.1708,26.795,0.3005,0.1613
test,2,103,1009,14305,457,0.0298,10.5173,0.0354,0.0738
test,2,121,1676,23740,754,0.1092,15.1918,0.1727,0.1361
test,2,123,515,22357,1103,0.0815,10.295,0.1054,0.0691
test,2,85,794,13500,672,0.0458,4.1458,0.0482,0.0542
test,2,94,652,10073,296,0.0135,3.6699,0.0254,0.0452
test,2,113,1374,27135,1365,0.1195,18.2744,0.163,0.1037
test,2,113,1532,20183,577,0.0359,8.541,0.0531,0.0712
test,2,83,1003,9533,314,0.0147,1.9867,0.0184,0.0482
test,2,142,1087,28514,864,0.0628,16.3458,0.0879,0.0809
test,2,134,1898,44486,2194,0.2817,44.0276,0.451,0.1329
test,2,109,1418,26331,1255,0.115,16.8886,0.1808,0.0995
test,2,103,498,11468,388,0.0223,3.2153,0.0354,0.0704
test,2,92,882,10536,319,0.016,2.895,0.0197,0.0497
test,2,103,545,11872,386,0.0326,3.7214,0.0408,0.0531
test,2,136,1043,24268,737,0.0455,13.2404,0.0641,0.089
test,2,135,1652,28855,891,0.0791,19.8907,0.1043,0.0652
test,2,84,1810,17879,818,0.0598,7.5657,0.0745,0.0761
test,2,102,1478,15075,399,0.0298,5.0539,0.0309,0.0619
test,2,113,1383,29061,1439,0.1298,19.4375,0.261,0.1152
test,2,150,1472,47598,2371,0.3271,48.6884,0.4519,0.0899
test,2,128,1297,24205,773,0.0509,12.0288,0.0701,0.0589
test,2,105,1957,18272,572,0.0326,7.8241,0.0577,0.0639
test,2,149,1811,36432,1085,0.1198,65.9996,0.1985,0.0887
test,2,113,919,24137,1312,0.1246,21.534,0.2099,0.1145
test,2,80,766,11238,555,0.0365,5.4588,0.0503,0.0858
test,2,149,1167,31141,973,0.1074,35.0073,0.1322,0.1
test,2,97,673,15950,778,0.0567,6.9655,0.0596,0.0561
test,2,126,1118,21737,684,0.0411,18.2153,0.0676,0.0636
test,2,113,1629,20710,632,0.039,8.8826,0.0621,0.0672
test,2,98,612,15136,788,0.0408,5.6054,0.0612,0.0599
test,2,111,676,14638,447,0.0227,4.6365,0.0316,0.0562
test,2,144,721,36311,1847,0.2172,33.9713,0.293,0.1234
test,2,82,397,9104,485,0.0356,1.8367,0.0449,0.0639
test,2,85,605,12174,603,0.0283,3.2075,0.0389,0.0556
test,2,107,1860,18419,597,0.0348,7.1828,0.0473,0.0647
test,2,116,1717,32249,1556,0.1549,21.4506,0.2296,0.1116
test,2,83,956,9123,295,0.0151,1.802,0.018,0.049
test,2,149,623,35128,1755,0.2787,28.7808,0.3522,0.1479
test,2,131,1885,27886,840,0.0643,19.4411,0.0876,0.0652
test,2,117,1080,25597,1307,0.1052,14.7545,0.1451,0.0832
test,2,92,410,8422,235,0.0111,1.5114,0.0148,0.0158
test,2,111,513,13974,449,0.0219,4.7232,0.0305,0.0238
test,2,100,1120,13469,404,0.0318,4.7405,0.0301,0.0516
test,2,93,1054,17173,890,0.096,7.8914,0.1061,0.0732
test,2,96,1684,20835,1030,0.0748,11.4695,0.1025,0.0875
test,2,83,1454,16339,831,0.0558,6.0148,0.0765,0.0756
test,2,91,1293,12650,392,0.0226,3.7221,0.0403,0.0526
test,2,120,552,15814,493,0.0421,5.899,0.0462,0.0307
test,2,83,1058,10066,303,0.017,2.8887,0.0194,0.0589
test,2,135,1476,28866,885,0.0729,18.7436,0.0883,0.0804
test,2,128,768,28894,1396,0.1131,16.9611,0.1724,0.0997
test,2,141,966,25735,777,0.0517,15.0674,0.0752,0.1151
test,2,114,353,13132,432,0.0308,4.0958,0.0502,0.0547
test,2,109,1096,24230,1121,0.0896,13.7987,0.1573,0.0784
test,2,105,1932,27564,1382,0.1298,18.0241,0.1898,0.1073
test,2,108,386,16455,804,0.0444,5.4292,0.0691,0.0307
test,2,104,1980,25580,1269,0.1452,13.8215,0.1721,0.0797
test,2,131,1242,37078,1872,0.2445,32.4608,0.3732,0.1236
test,2,84,777,8895,255,0.0271,2.2277,0.0193,0.0569
test,2,124,1902,25476,798,0.0547,18.6825,0.0777,0.0772
test,2,131,1465,25988,792,0.0567,14.9716,0.0769,0.0732
test,2,93,1566,20508,980,0.0957,11.4963,0.1511,0.0757
test,2,106,1085,20544,1021,0.1322,10.5887,0.2843,0.1413
test,2,87,1701,12761,357,0.0472,9.5554,0.0532,0.08
test,2,106,833,14177,447,0.0222,4.9812,0.0309,0.0553
test,2,118,1840,32855,1624,0.1662,30.0408,0.2264,0.1177
test,2,126,1016,22028,689,0.0433,9.873,0.0599,0.0399
test,2,101,1167,19897,1008,0.0717,8.3821,0.0977,0.0947
test,2,120,606,23033,1180,0.0778,10.4825,0.1178,0.0873
test,2,117,591,15696,523,0.0409,5.3228,0.0409,0.0596
test,2,118,1161,29162,1412,0.1201,17.5762,0.1806,0.0999
test,2,127,626,19385,636,0.0433,9.3615,0.0622,0.0413
test,2,89,1824,20185,954,0.0682,10.2375,0.0917,0.0659
test,2,81,817,11948,577,0.0358,3.1025,0.0472,0.0655
test,2,140,456,27286,1401,0.1031,15.998,0.158,0.0939
test,2,90,1039,11062,346,0.02,2.707,0.0282,0.0631
test,2,94,1541,13950,421,0.027,4.728,0.057,0.0552
test,2,149,1809,52967,2593,0.3994,66.214,0.5762,0.1034
test,2,81,583,9936,499,0.0292,2.0913,0.0328,0.0536
test,2,88,1070,10401,319,0.0157,2.3781,0.0191,0.0496
test,2,136,1165,25740,817,0.0539,13.6511,0.0783,0.0476
test,2,110,1361,25553,1276,0.1064,13.4223,0.1553,0.081
test,2,116,1727,32280,1585,0.2052,24.5474,0.3797,0.1111
test,2,97,1140,12710,388,0.0216,4.9296,0.0293,0.023
test,2,149,863,40340,1994,0.3135,41.7036,0.4228,0.1411
test,2,104,1318,23867,1213,0.0942,13.6415,0.1457,0.0471
test,2,141,854,25571,784,0.0543,15.0411,0.0782,0.0513
test,2,107,476,12439,414,0.0218,4.5617,0.0295,0.0341
test,2,127,774,20115,671,0.0381,9.3674,0.0579,0.0353
test,2,89,1653,12142,310,0.0166,3.7359,0.0222,0.02
test,2,100,1991,16655,549,0.0419,6.4369,0.0493,0.0303
test,2,89,1784,12896,399,0.0223,4.1536,0.0292,0.0269
test,2,114,1010,16889,487,0.0352,7.9639,0.0684,0.0306
test,2,114,1018,16994,504,0.0294,8.3861,0.0397,0.0386
test,2,80,1826,16763,802,0.0488,7.2571,0.0688,0.0431
