File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
rollernet3271,2,62,4,5285,3362,0.018,1.8926,1.8457,0.012
rollernet3358,2,62,3,4979,3071,0.0115,1.5101,1.6665,0.0202
rollernet1058,2,62,10,11346,7874,0.0695,4.1749,3.7826,0.0352
rollernet1875,2,62,6,8074,5769,0.0359,3.3746,3.538,0.0194
rollernet1581,2,62,7,9034,6544,0.0453,3.7289,3.7769,0.0233
rollernet2907,2,62,4,6026,4077,0.0212,2.5866,2.3989,0.0138
rollernet1659,2,62,7,8505,6112,0.2076,3.5758,3.7013,0.0234
rollernet2248,2,62,5,7230,5117,0.0278,3.0023,3.1396,0.0196
rollernet1555,2,62,7,9133,6600,0.0456,3.731,3.7633,0.0269
rollernet1114,2,62,9,11027,7863,0.0655,4.4545,4.1507,0.0293
rollernet2115,2,62,5,7330,5174,0.0282,2.9666,2.9804,0.0201
rollernet2933,2,62,4,6000,4052,0.0199,2.4025,2.3801,0.2485
rollernet1936,2,62,6,7842,5606,0.0362,3.3517,3.4723,0.0217
rollernet1181,2,62,9,10851,7861,0.0676,4.3272,4.4228,0.0352
rollernet3305,2,62,4,5154,3234,0.0167,1.7676,1.7465,0.018
rollernet1952,2,62,6,7757,5537,0.0341,3.3098,3.3036,0.2229
rollernet1537,2,62,7,9207,6659,0.0461,3.7588,3.9023,0.0248
rollernet2136,2,62,5,7328,5179,0.0279,2.9671,3.1737,0.0263
rollernet1701,2,62,6,8435,6068,0.0408,3.6038,3.6434,0.0199
rollernet1116,2,62,9,11020,7860,0.0669,4.5502,4.0295,0.0283
rollernet3239,2,62,4,5356,3425,0.0182,2.059,1.8791,0.0186
rollernet1131,2,62,9,11007,7905,0.0643,4.353,4.0823,0.214
rollernet2824,2,62,4,6076,4116,0.0209,2.4432,2.5597,0.016
rollernet3140,2,62,4,5665,3738,0.0194,2.1511,2.1188,0.0139
rollernet2985,2,62,4,5950,4000,0.0204,2.3278,2.5152,0.0207
rollernet1736,2,62,6,8423,6069,0.039,3.5931,3.6439,0.0253
rollernet2670,2,62,4,6165,4188,0.0215,2.6021,2.4882,0.0253
rollernet1195,2,62,9,10753,7759,0.0649,4.2663,4.2106,0.1979
rollernet1212,2,62,9,10611,7619,0.0649,4.175,4.0992,0.1804
rollernet1868,2,62,6,8095,5777,0.0363,3.3707,3.4129,0.189
rollernet1836,2,62,6,8232,5908,0.1839,3.4886,3.5362,0.0234
rollernet3516,2,62,3,4993,3085,0.0115,1.5425,1.505,0.0119
rollernet3346,2,62,3,4980,3072,0.1726,1.5126,1.4886,0.0185
rollernet1321,2,62,8,10034,7234,0.0559,4.0592,4.1807,0.0254
rollernet2525,2,62,4,6261,4241,0.0211,2.5088,2.507,0.0242
rollernet2532,2,62,4,6254,4234,0.0206,2.5041,2.4963,0.1926
rollernet1622,2,62,7,8770,6319,0.0441,3.624,3.7739,0.0294
rollernet1390,2,62,8,9704,7014,0.0557,3.9773,4.1443,0.0316
rollernet2399,2,62,5,6864,4780,0.0269,2.7436,2.7607,0.0209
rollernet2083,2,62,5,7341,5171,0.0275,3.1627,2.9865,0.0244
rollernet1092,2,62,10,11296,8049,0.0694,4.3952,4.0219,0.2246
rollernet2427,2,62,5,6714,4636,0.0241,2.6921,2.6727,0.2003
rollernet1135,2,62,9,11004,7916,0.2103,4.3638,4.1423,0.0658
rollernet1270,2,62,8,10090,7141,0.0553,3.9557,3.8827,0.2216
rollernet1204,2,62,9,10694,7692,0.0633,4.2263,4.167,0.2296
rollernet1561,2,62,7,9110,6578,0.0446,3.7427,3.7593,0.224
rollernet1356,2,62,8,9925,7205,0.2233,4.0765,4.0967,0.0616
rollernet3242,2,62,4,5339,3408,0.018,1.9065,1.8563,0.0515
rollernet2446,2,62,5,6641,4570,0.0254,2.827,2.6232,0.0471
rollernet1582,2,62,7,9027,6537,0.0435,3.7096,3.7609,0.1816
rollernet2098,2,62,5,7338,5181,0.0276,2.9827,3.1387,0.0537
rollernet1421,2,62,8,9466,6819,0.0515,3.8931,4.1545,0.0543
rollernet3117,2,62,4,5712,3781,0.0197,2.1884,2.1705,0.0148
rollernet1818,2,62,6,8302,5970,0.0362,3.5501,3.6099,0.263
rollernet3530,2,62,3,4995,3087,0.0116,1.6717,1.5658,0.0493
rollernet2046,2,62,5,7375,5211,0.0277,3.2642,3.0423,0.0489
rollernet3199,2,62,4,5514,3578,0.0187,2.0398,2.1375,0.0656
rollernet1535,2,62,7,9208,6655,0.0458,3.7784,3.923,0.0555
rollernet3508,2,62,3,4993,3085,0.0115,1.5319,1.5055,0.0498
rollernet2050,2,62,5,7374,5213,0.0278,2.9994,3.2343,0.0512
rollernet2556,2,62,4,6255,4242,0.0214,2.5304,2.5352,0.0542
rollernet1825,2,62,6,8273,5943,0.0374,3.6982,3.6089,0.0487
rollernet1959,2,62,6,7728,5522,0.0346,3.3295,3.3454,0.2115
rollernet3222,2,62,4,5419,3484,0.0188,1.9705,1.9325,0.0527
rollernet2804,2,62,4,6080,4119,0.0208,2.4403,2.4468,0.242
rollernet3521,2,62,3,4994,3086,0.0115,1.5378,1.5207,0.0168
rollernet1906,2,62,6,7971,5691,0.0355,3.5186,3.4152,0.0506
rollernet2331,2,62,5,7042,4939,0.1536,2.8913,2.8978,0.0565
rollernet1924,2,62,6,7928,5676,0.0367,3.3739,3.5386,0.0297
rollernet2758,2,62,4,6126,4161,0.0212,2.4885,2.4858,0.0537
rollernet1504,2,62,7,9278,6684,0.0445,3.8202,3.8175,0.2538
rollernet2466,2,62,5,6545,4481,0.0241,2.5891,2.732,0.0476
rollernet2639,2,62,4,6194,4210,0.021,2.5075,2.526,0.0557
rollernet3324,2,62,4,4996,3085,0.0152,1.5746,1.7291,0.0477
rollernet2467,2,62,5,6539,4475,0.0233,2.5702,2.602,0.0231
rollernet2771,2,62,4,6110,4144,0.0226,2.4562,2.4581,0.1936
rollernet1201,2,62,9,10722,7719,0.1861,4.263,4.205,0.0576
rollernet2333,2,62,5,7039,4937,0.0263,2.8886,3.0601,0.0534
rollernet1798,2,62,6,8329,5981,0.04,3.5873,3.6409,0.0569
rollernet2110,2,62,5,7330,5170,0.0278,3.2257,3.0244,0.0503
rollernet1671,2,62,6,8455,6086,0.0389,3.6521,3.7138,0.2422
rollernet2868,2,62,4,6048,4093,0.0216,2.443,2.5811,0.0451
rollernet1655,2,62,7,8556,6149,0.0429,3.6295,3.6738,0.0529
rollernet2688,2,62,4,6156,4180,0.0211,2.6658,2.4887,0.0543
rollernet2143,2,62,5,7323,5177,0.0286,3.0198,3.2235,0.0551
rollernet1684,2,62,6,8433,6062,0.0402,3.6153,3.9631,0.0304
rollernet1788,2,62,6,8345,5995,0.0403,3.8657,3.6417,0.0207
rollernet2031,2,62,5,7387,5225,0.0273,3.2677,3.054,0.0588
rollernet2094,2,62,5,7339,5183,0.2097,3.046,3.0475,0.048
rollernet1060,2,62,10,11321,7847,0.2052,4.2276,3.7294,0.0613
rollernet1556,2,62,7,9130,6600,0.2145,3.8132,3.7786,0.0726
rollernet2690,2,62,4,6152,4176,0.0221,2.5139,2.4975,0.076
rollernet2055,2,62,5,7371,5209,0.0283,3.2031,3.0334,0.0525
rollernet3575,2,62,3,4995,3088,0.0127,1.5425,1.6573,0.0487
rollernet2497,2,62,4,6266,4233,0.021,2.5157,2.5319,0.0539
rollernet1368,2,62,8,9896,7196,0.0568,4.1404,4.1334,0.189
rollernet1673,2,62,6,8450,6079,0.0382,3.6513,3.6969,0.2129
rollernet2257,2,62,5,7211,5097,0.0274,2.9936,3.1833,0.0752
rollernet1263,2,62,8,10094,7123,0.0553,3.9391,4.0511,0.0599
rollernet1571,2,62,7,9068,6559,0.0465,3.775,3.9824,0.0242
rollernet3026,2,62,4,5880,3934,0.0211,2.3821,2.3308,0.0599
rollernet2624,2,62,4,6201,4212,0.2321,2.5786,2.5285,0.0585
rollernet1452,2,62,7,9422,6825,0.0481,3.92,4.083,0.062
rollernet1679,2,62,6,8437,6064,0.0404,3.6374,5.1545,0.0304
rollernet1166,2,62,9,10900,7882,0.0659,5.4671,4.4518,0.0609
rollernet2619,2,62,4,6203,4214,0.0214,2.5054,2.6361,0.0179
rollernet2958,2,62,4,5993,4047,0.2519,2.4608,2.4116,0.0524
rollernet2297,2,62,5,7120,5013,0.0259,2.9509,2.9773,0.0597
rollernet3173,2,62,4,5570,3636,0.0191,2.2312,2.0658,0.0222
rollernet2859,2,62,4,6056,4100,0.0211,2.4574,2.4554,0.0561
rollernet2397,2,62,5,6864,4779,0.0271,2.9687,2.8048,0.0489
rollernet2024,2,62,5,7388,5228,0.0277,3.0448,3.0611,0.2028
rollernet3127,2,62,4,5693,3764,0.0194,2.1838,2.1575,0.0547
rollernet1322,2,62,8,10040,7249,0.0554,4.2475,4.1111,0.0541
rollernet3463,2,62,3,4988,3078,0.0116,1.648,1.5035,0.0159
rollernet2186,2,62,5,7335,5212,0.0283,3.0822,3.2751,0.0512
rollernet1254,2,62,8,10095,7097,0.0538,3.9101,3.9411,0.0552
rollernet1583,2,62,7,9025,6535,0.0447,3.7726,3.7957,0.0621
rollernet2707,2,62,4,6147,4172,0.021,2.7,2.4793,0.0512
rollernet1998,2,62,5,7414,5254,0.0279,3.0474,3.2608,0.0698
rollernet1048,2,62,10,11435,7982,0.2001,4.2677,3.8174,0.0643
rollernet3410,2,62,3,4981,3074,0.012,1.5204,1.5021,0.0497
rollernet2588,2,62,4,6226,4219,0.0208,2.5138,2.531,0.2552
rollernet1224,2,62,9,10479,7466,0.1635,4.1376,4.0247,0.0342
rollernet2718,2,62,4,6147,4181,0.0207,2.5308,2.5348,0.0529
rollernet2059,2,62,5,7365,5202,0.0281,3.2061,3.0436,0.0696
rollernet2510,2,62,4,6269,4248,0.0215,2.5589,2.5381,0.1989
rollernet3476,2,62,3,4990,3080,0.0124,1.5294,1.5185,0.048
rollernet2465,2,62,5,6545,4481,0.0242,2.601,2.5969,0.2125
rollernet1953,2,62,6,7757,5537,0.0351,3.3052,3.4449,0.0674
rollernet2015,2,62,5,7396,5239,0.0289,3.048,3.0737,0.0512
rollernet1657,2,62,7,8528,6127,0.0413,3.8134,3.645,0.0566
rollernet1238,2,62,9,10304,7288,0.0585,3.9836,3.8861,0.2362
rollernet3536,2,62,3,4995,3087,0.0138,1.5427,1.6569,0.0439
rollernet2370,2,62,5,6935,4842,0.0259,2.797,2.8059,0.0558
rollernet3126,2,62,4,5694,3764,0.0198,2.1624,2.1284,0.2189
rollernet1282,2,62,8,10068,7138,0.0576,3.945,3.9856,0.0633
rollernet3491,2,62,3,4988,3078,0.0114,1.5244,1.5155,0.0194
rollernet2002,2,62,5,7406,5247,0.0273,3.0166,3.0387,0.2485
rollernet2337,2,62,5,7030,4932,0.0272,2.899,2.9925,0.0599
rollernet3366,2,62,3,4980,3072,0.0122,1.5053,1.4892,0.0485
rollernet1388,2,62,8,9723,7027,0.0536,3.9987,3.9895,0.2443
rollernet1579,2,62,7,9039,6550,0.1812,3.7625,3.7719,0.0601
rollernet1860,2,62,6,8139,5816,0.0359,3.4254,3.5838,0.0539
rollernet1432,2,62,7,9405,6793,0.0462,3.8603,4.0185,0.0804
rollernet3478,2,62,3,4988,3077,0.0116,1.5356,1.5188,0.0166
rollernet1886,2,62,6,8042,5745,0.0357,3.4001,3.4156,0.2549
rollernet1301,2,62,8,10034,7151,0.1793,4.0325,3.956,0.0825
rollernet1394,2,62,8,9689,7003,0.2155,4.0151,4.064,0.0748
rollernet1232,2,62,9,10381,7363,0.2253,4.0133,3.9512,0.0632
rollernet2637,2,62,4,6197,4213,0.0226,2.7123,2.5394,0.052
rollernet2306,2,62,5,7097,4994,0.0261,3.1166,2.937,0.0184
rollernet3514,2,62,3,4993,3085,0.0119,1.535,1.646,0.0511
rollernet1426,2,62,7,9399,6772,0.0457,3.8126,3.9376,0.0718
rollernet3599,2,62,3,5000,3094,0.0122,1.5406,1.5415,0.0191
rollernet3352,2,62,3,4980,3072,0.0127,1.5317,1.5146,0.043
rollernet3354,2,62,3,4980,3072,0.0117,1.5161,1.4843,0.2443
rollernet2321,2,62,5,7073,4971,0.0346,3.6974,3.7205,0.054
rollernet3558,2,62,3,4993,3086,0.0149,2.0132,1.723,0.0554
rollernet1236,2,62,9,10334,7316,0.1933,3.949,3.8472,0.0631
rollernet1881,2,62,6,8058,5762,0.0354,3.3517,3.4976,0.0524
rollernet3351,2,62,3,4980,3072,0.0116,1.4924,1.4813,0.0499
rollernet2632,2,62,4,6198,4213,0.2015,2.4771,2.4987,0.0579
rollernet1160,2,62,9,10915,7872,0.0637,4.2767,4.2889,0.0749
rollernet1969,2,62,6,7690,5494,0.0351,3.2528,3.4411,0.0504
rollernet3217,2,62,4,5441,3505,0.0185,1.9718,1.9159,0.0485
rollernet3338,2,62,3,4979,3070,0.0123,1.5092,1.508,0.0513
rollernet2611,2,62,4,6218,4229,0.0221,2.7002,2.5695,0.0482
rollernet1287,2,62,8,10039,7111,0.0566,3.9848,3.901,0.1786
rollernet2145,2,62,5,7324,5180,0.1587,3.0412,3.0546,0.0367
rollernet2413,2,62,5,6783,4696,0.0253,2.7563,2.7267,0.0176
rollernet2759,2,62,4,6126,4160,0.0202,2.6324,2.4588,0.0551
rollernet1377,2,62,8,9824,7116,0.2032,4.0792,4.0606,0.0595
rollernet1041,2,62,10,11510,8076,0.0742,4.3049,3.8382,0.2047
rollernet1479,2,62,7,9366,6760,0.0454,3.8146,3.8477,0.2241
rollernet1269,2,62,8,10089,7133,0.0548,3.9434,3.8564,0.2269
rollernet1034,2,62,10,11592,8185,0.0747,4.4114,3.9405,0.2414
rollernet2526,2,62,4,6260,4240,0.0214,2.5244,2.5404,0.2085
rollernet3479,2,62,3,4987,3076,0.0115,1.567,1.498,0.0514
rollernet1519,2,62,7,9223,6628,0.0454,3.8893,3.7829,0.0533
rollernet3265,2,62,4,5307,3383,0.0179,1.8866,2.011,0.0693
rollernet3550,2,62,3,4995,3088,0.0118,1.5307,1.5055,0.0499
rollernet2300,2,62,5,7106,5001,0.0263,2.9001,3.063,0.0192
rollernet1972,2,62,6,7672,5480,0.0349,3.2426,3.2967,0.061
rollernet3418,2,62,3,4983,3076,0.0115,1.6623,1.4841,0.0118
rollernet3539,2,62,3,4995,3087,0.0113,1.5087,1.5057,0.0507
rollernet2830,2,62,4,6072,4115,0.0204,2.4144,2.4236,0.2321
rollernet2335,2,62,5,7038,4939,0.0258,2.8854,2.9982,0.0503
rollernet1349,2,62,8,9939,7200,0.0564,4.0693,4.2204,0.0644
rollernet3545,2,62,3,4995,3088,0.012,1.5357,1.5159,0.0515
rollernet1893,2,62,6,7999,5704,0.0352,3.3527,3.5566,0.0575
rollernet3073,2,62,4,5796,3863,0.0196,2.2306,2.2415,0.0504
rollernet3059,2,62,4,5827,3890,0.0198,2.2469,2.2553,0.2046
rollernet2117,2,62,5,7334,5185,0.0274,2.9774,3.118,0.054
rollernet1528,2,62,7,9221,6646,0.0455,3.7595,3.7446,0.0548
rollernet1223,2,62,9,10487,7468,0.0624,4.2202,3.9606,0.063
rollernet1090,2,62,10,11292,8036,0.0692,4.5243,4.1109,0.0634
rollernet1682,2,62,6,8441,6070,0.0401,3.5731,3.6795,0.0528
rollernet2936,2,62,4,5996,4049,0.0207,2.5912,2.366,0.0189
rollernet3007,2,62,4,5912,3962,0.0203,2.3073,2.588,0.0515
rollernet3170,2,62,4,5581,3649,0.0202,2.0841,2.0605,0.0638
rollernet2894,2,62,4,6036,4085,0.0209,2.3962,2.5666,0.0561
rollernet3561,2,62,3,4994,3087,0.0117,1.53,1.5182,0.0451
rollernet1819,2,62,6,8295,5962,0.169,3.5332,3.6028,0.0535
rollernet2470,2,62,5,6526,4467,0.0231,2.5576,2.5545,0.0551
rollernet3397,2,62,3,4983,3076,0.0115,1.6616,1.4926,0.0503
rollernet2873,2,62,4,6047,4090,0.022,2.4053,2.4012,0.0603
rollernet1575,2,62,7,9046,6547,0.0445,3.8813,3.7547,0.0548
rollernet3373,2,62,3,4982,3075,0.0113,1.5102,1.496,0.1586
rollernet1794,2,62,6,8333,5984,0.0398,3.5299,3.7012,0.0581
rollernet1033,2,62,10,11606,8205,0.0732,4.411,4.0709,0.0597
rollernet1643,2,62,7,8669,6230,0.0426,3.5795,3.7925,0.0575
rollernet2019,2,62,5,7396,5241,0.0277,2.9965,3.0598,0.0482
rollernet2206,2,62,5,7308,5190,0.0264,3.2476,3.0664,0.0758
rollernet2761,2,62,4,6123,4157,0.0211,2.4574,2.6275,0.0528
rollernet2959,2,62,4,5989,4043,0.0205,2.3784,2.363,0.0503
rollernet1013,2,62,10,11653,8222,0.0764,4.5721,3.9997,0.0642
rollernet2426,2,62,5,6718,4639,0.0242,2.8295,2.6809,0.0461
rollernet2602,2,62,4,6225,4231,0.0221,2.5231,2.7505,0.0461
rollernet2592,2,62,4,6227,4224,0.0211,2.5183,2.512,0.05
rollernet1400,2,62,8,9650,6965,0.0521,4.1262,3.9607,0.0553
rollernet2147,2,62,5,7328,5185,0.0272,3.0071,3.029,0.1774
rollernet3590,2,62,3,4999,3093,0.0124,1.5479,1.5081,0.0404
rollernet1159,2,62,9,10917,7869,0.0669,4.449,4.2138,0.0686
rollernet1675,2,62,6,8448,6079,0.0394,3.7223,3.6426,0.0556
rollernet3510,2,62,3,4993,3085,0.0116,1.5365,1.4997,0.242
rollernet1663,2,62,6,8447,6065,0.0393,3.5834,3.7607,0.0535
rollernet1341,2,62,8,9979,7225,0.0573,4.0705,4.2118,0.057
rollernet2507,2,62,4,6271,4250,0.021,2.503,2.5168,0.0663
rollernet3143,2,62,4,5655,3727,0.0195,2.1356,2.3166,0.0249
rollernet1318,2,62,8,10039,7233,0.0562,4.05,4.1709,0.0559
rollernet2049,2,62,5,7375,5215,0.0279,2.9898,3.0223,0.0503
rollernet1268,2,62,8,10094,7138,0.0571,4.13,3.852,0.0526
rollernet2764,2,62,4,6119,4153,0.0208,2.5935,2.447,0.0556
rollernet2372,2,62,5,6931,4839,0.0256,2.7858,2.9953,0.0519
rollernet3205,2,62,4,5492,3557,0.0191,2.0078,1.9723,0.0238
rollernet2965,2,62,4,5979,4033,0.0204,2.3605,2.5331,0.0493
rollernet1513,2,62,7,9256,6668,0.0457,3.7462,3.8879,0.0631
rollernet1427,2,62,7,9399,6771,0.0466,3.7777,3.9769,0.0651
rollernet3458,2,62,3,4986,3076,0.0119,1.5224,1.5032,0.0506
rollernet2583,2,62,4,6237,4229,0.0214,2.581,2.739,0.058
rollernet1469,2,62,7,9385,6795,0.0467,3.9566,3.8549,0.0594
rollernet3107,2,62,4,5735,3803,0.0191,2.3276,2.1601,0.0505
rollernet1918,2,62,6,7953,5698,0.1948,3.3783,3.3954,0.0224
rollernet2425,2,62,5,6723,4644,0.0249,2.675,2.702,0.0225
rollernet2835,2,62,4,6071,4113,0.0209,2.5545,2.4305,0.0564
rollernet2389,2,62,5,6878,4789,0.0259,2.7937,2.9215,0.0237
rollernet1015,2,62,10,11638,8203,0.0771,4.4414,4.1546,0.0636
rollernet1310,2,62,8,10039,7196,0.0565,4.0166,4.1979,0.0255
rollernet3134,2,62,4,5675,3747,0.0197,2.2016,2.142,0.0462
rollernet1597,2,62,7,8962,6493,0.0456,3.9184,3.7518,0.0552
rollernet2060,2,62,5,7363,5199,0.028,2.9492,3.0029,0.2225
rollernet1921,2,62,6,7949,5698,0.1737,3.3683,3.3778,0.0608
rollernet1336,2,62,8,9995,7236,0.0566,4.0836,4.2327,0.059
rollernet2400,2,62,5,6862,4778,0.0254,2.7406,2.765,0.0344
rollernet2219,2,62,5,7299,5185,0.0272,3.1755,3.0519,0.0535
rollernet3399,2,62,3,4982,3075,0.0126,1.507,1.6223,0.055
rollernet2291,2,62,5,7137,5027,0.0262,2.9017,2.9197,0.0476
rollernet1245,2,62,9,10119,7093,0.057,3.9595,3.7345,0.0621
rollernet3580,2,62,3,4995,3089,0.1758,1.5282,1.5073,0.0542
rollernet2207,2,62,5,7307,5189,0.0271,3.0069,3.0575,0.0608
rollernet2870,2,62,4,6048,4091,0.0211,2.5368,2.3936,0.0253
rollernet3537,2,62,3,4995,3087,0.0117,1.526,1.4882,0.0484
rollernet1821,2,62,6,8289,5955,0.0366,3.6717,3.572,0.055
rollernet2699,2,62,4,6146,4169,0.0207,2.4648,2.4517,0.1768
rollernet2258,2,62,5,7210,5097,0.027,2.966,2.9659,0.0561
rollernet2845,2,62,4,6063,4105,0.0208,2.548,2.3968,0.0542
rollernet2165,2,62,5,7330,5195,0.0281,3.007,3.1648,0.0507
rollernet3041,2,62,4,5856,3913,0.0204,2.2501,2.2435,0.0664
rollernet1920,2,62,6,7958,5707,0.0357,3.5226,3.3689,0.0499
rollernet1363,2,62,8,9917,7213,0.0572,4.0735,4.0898,0.1804
rollernet1654,2,62,7,8571,6160,0.0419,3.5892,3.6121,0.2234
rollernet2382,2,62,5,6908,4818,0.0257,2.7645,2.9709,0.0489
rollernet3006,2,62,4,5914,3965,0.0203,2.2847,2.2987,0.0252
rollernet3144,2,62,4,5653,3725,0.019,2.1009,2.2643,0.0531
rollernet2009,2,62,5,7395,5235,0.0273,2.9683,3.019,0.0673
rollernet2135,2,62,5,7329,5181,0.0274,3.0904,3.0003,0.058
rollernet3113,2,62,4,5724,3793,0.0205,2.1894,2.316,0.0469
rollernet2192,2,62,5,7327,5206,0.0276,3.0273,3.066,0.0556
rollernet1954,2,62,6,7755,5540,0.035,3.416,3.2975,0.0574
rollernet3581,2,62,3,4996,3090,0.0133,1.5442,1.6624,0.0424
rollernet1495,2,62,7,9288,6679,0.0459,3.751,3.7485,0.0569
rollernet1768,2,62,6,8398,6056,0.0386,3.7272,3.61,0.0263
rollernet2686,2,62,4,6156,4180,0.0204,2.4665,2.4478,0.2574
rollernet2312,2,62,5,7092,4989,0.0263,2.8711,3.0264,0.051
rollernet1111,2,62,9,11021,7848,0.0642,4.2489,4.1162,0.0597
rollernet2995,2,62,4,5929,3979,0.0199,2.2808,2.2961,0.0501
rollernet2603,2,62,4,6224,4230,0.0224,2.4976,2.4941,0.2617
rollernet2924,2,62,4,6011,4061,0.021,2.3663,2.3664,0.0433
rollernet2223,2,62,5,7285,5170,0.0267,3.1325,3.0507,0.0531
rollernet2345,2,62,5,7006,4907,0.1688,2.813,2.8289,0.0226
rollernet1651,2,62,7,8620,6204,0.0425,3.5931,3.7695,0.059
rollernet3414,2,62,3,4981,3074,0.0116,1.5163,1.5099,0.0498
rollernet2341,2,62,5,7023,4925,0.0259,2.8464,3.0451,0.0493
rollernet3515,2,62,3,4993,3085,0.0117,1.5103,1.5029,0.0508
rollernet1910,2,62,6,7965,5699,0.0342,3.3275,3.3491,0.1973
rollernet2214,2,62,5,7304,5188,0.028,3.0094,3.1694,0.0472
rollernet3540,2,62,3,4995,3087,0.0132,1.5073,1.4901,0.0513
rollernet1136,2,62,9,11003,7918,0.0627,4.2982,4.1032,0.2482
rollernet1909,2,62,6,7969,5701,0.0354,3.3264,3.3469,0.1979
rollernet3287,2,62,4,5243,3322,0.0178,1.965,1.8245,0.0401
rollernet2795,2,62,4,6088,4128,0.0211,2.5664,2.4113,0.0521
rollernet1525,2,62,7,9213,6622,0.1664,3.7148,3.8687,0.0533
rollernet2900,2,62,4,6035,4086,0.0209,2.4972,2.4381,0.058
rollernet1121,2,62,9,11002,7853,0.0674,4.885,5.8235,0.0626
rollernet1403,2,62,8,9637,6953,0.0535,9.3203,4.2472,0.0622
rollernet2356,2,62,5,6970,4871,0.0359,4.5502,3.2195,0.0606
rollernet3002,2,62,4,5918,3968,0.2067,2.5488,2.4521,0.0596
rollernet3319,2,62,4,5035,3123,0.0152,1.7478,1.7523,0.0468
rollernet1625,2,62,7,8762,6315,0.0555,4.0312,4.0582,0.2212
rollernet3302,2,62,4,5175,3255,0.0166,1.8442,1.8315,0.0496
rollernet1319,2,62,8,10035,7228,0.0608,4.7552,4.6102,0.0302
rollernet2411,2,62,5,6794,4706,0.0264,3.1634,3.1964,0.0236
