File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
rollernet80,2,62,125,40042,20901,1.9946,22.9479,3.2383,0.1259
rollernet957,2,62,11,12205,8664,0.0857,5.7278,4.8953,0.3322
rollernet394,2,62,26,19762,12317,0.2646,7.1863,4.7047,0.081
rollernet724,2,62,14,14207,9646,0.1229,5.6585,5.4622,0.3435
rollernet451,2,62,23,18435,11797,0.4139,7.5646,6.3308,0.0528
rollernet372,2,62,27,20340,12640,0.2669,10.2285,4.4244,0.0529
rollernet549,2,62,19,16768,11094,0.167,6.0707,4.7932,0.4021
rollernet991,2,62,11,11957,8540,0.0884,5.322,4.8994,0.0817
rollernet773,2,62,13,13686,9447,0.3512,5.3216,4.7026,0.07
rollernet567,2,62,18,16314,10799,0.1497,6.0351,4.6577,0.0916
rollernet787,2,62,13,13636,9460,0.106,5.3084,5.0063,0.0738
rollernet908,2,62,11,12239,8402,0.0813,4.7609,4.4011,0.3299
rollernet488,2,62,21,17737,11531,0.2138,6.4808,4.6403,0.0826
rollernet422,2,62,24,19060,12066,0.2309,6.4729,4.4023,0.3419
rollernet576,2,62,18,16186,10771,0.4518,5.8232,6.3662,0.046
rollernet954,2,62,11,12188,8623,0.0941,6.5198,4.9809,0.0631
rollernet139,2,62,72,31342,16322,0.9454,15.2195,3.882,0.3161
rollernet142,2,62,71,31192,16254,0.9371,17.0183,3.3357,0.1095
rollernet452,2,62,23,18390,11760,0.251,8.1311,6.5415,0.3545
rollernet246,2,62,41,24623,14028,0.461,10.2955,3.9629,0.2834
rollernet647,2,62,16,15075,10104,0.4046,5.9034,4.7729,0.0718
rollernet121,2,62,83,33471,17429,1.0228,16.9399,2.8572,0.2964
rollernet852,2,62,12,13072,9237,0.5417,7.3872,6.3255,0.0747
rollernet668,2,62,15,14775,9936,0.2041,6.23,7.0119,0.087
rollernet776,2,62,13,13682,9468,0.1289,7.8306,7.5337,0.0667
rollernet812,2,62,13,13241,9055,0.1254,5.5164,6.9359,0.3397
rollernet136,2,62,74,31642,16414,0.9738,16.8034,3.5813,0.307
rollernet324,2,62,31,21497,12858,0.4502,9.3179,5.9846,0.3455
rollernet698,2,62,15,14539,9933,0.5202,5.9666,7.4093,0.0861
rollernet986,2,62,11,12005,8554,0.1084,5.2707,5.0626,0.3041
rollernet552,2,62,19,16605,10935,0.1799,6.0531,4.8066,0.0414
rollernet495,2,62,21,17593,11452,0.1996,6.0939,5.1093,0.2988
rollernet741,2,62,14,14041,9565,0.3929,5.7598,4.7105,0.0711
rollernet489,2,62,21,17728,11542,0.2131,6.7646,4.7019,0.0492
rollernet108,2,62,93,34927,18036,1.1625,14.3617,2.8674,0.1305
rollernet166,2,62,61,29143,15508,0.6576,10.4455,2.9956,0.3632
rollernet700,2,62,15,14483,9868,0.3968,5.4165,4.5133,0.07
rollernet32,2,62,312,59501,30634,6.1502,39.3347,4.1857,0.2134
rollernet958,2,62,11,12198,8659,0.1013,4.9131,4.5281,0.3642
rollernet319,2,62,32,21986,13287,0.4692,8.4112,4.8263,0.0898
rollernet553,2,62,19,16564,10917,0.17,6.5372,6.7384,0.3377
rollernet283,2,62,36,23119,13520,0.3978,9.7554,5.1682,0.3036
rollernet934,2,62,11,12130,8400,0.0878,5.0298,6.2216,0.0643
rollernet354,2,62,29,20696,12629,0.2765,7.239,3.8711,0.2981
rollernet670,2,62,15,14784,9977,0.3622,5.276,4.3669,0.0764
rollernet514,2,62,20,17109,11005,0.1789,5.8664,4.2472,0.0748
rollernet202,2,62,50,26803,14686,0.5471,8.959,3.0951,0.3464
rollernet366,2,62,28,20460,12630,0.2683,6.5848,4.0295,0.3191
rollernet103,2,62,97,35794,18512,1.2187,14.5265,2.7838,0.1267
rollernet830,2,62,13,12964,8906,0.3549,4.7983,4.1206,0.0639
rollernet197,2,62,51,27049,14663,0.6934,9.2487,2.8673,0.1179
rollernet247,2,62,41,24538,13959,0.4197,8.0491,3.3951,0.2739
rollernet378,2,62,27,20105,12417,0.2659,7.0726,3.9609,0.3451
rollernet209,2,62,48,26499,14724,0.5176,8.8046,3.223,0.376
rollernet383,2,62,27,19895,12253,0.2542,6.4018,3.8862,0.3598
rollernet621,2,62,17,15387,10237,0.417,5.3517,4.1937,0.0692
rollernet560,2,62,18,16394,10784,0.1621,5.8161,4.518,0.0409
rollernet627,2,62,16,15302,10219,0.3925,5.4012,4.2539,0.0647
rollernet135,2,62,74,31989,16809,0.9001,13.4274,3.1914,0.2527
rollernet798,2,62,13,13520,9327,0.3486,5.2474,4.4491,0.0642
rollernet739,2,62,14,14064,9563,0.1091,5.1084,4.3111,0.3313
rollernet11,2,62,907,87624,39193,18.5071,112.3013,10.8606,0.3403
rollernet961,2,62,11,12189,8657,0.0851,5.0643,4.3583,0.0685
rollernet633,2,62,16,15275,10229,0.5723,5.3126,4.2862,0.0387
rollernet141,2,62,71,31141,16179,0.8078,11.8087,2.633,0.2704
rollernet299,2,62,34,22588,13468,0.3465,7.2636,3.7772,0.3441
rollernet671,2,62,15,14773,9968,0.1293,5.3053,4.6537,0.0397
rollernet242,2,62,42,24752,14006,0.4232,7.9564,3.3252,0.3323
rollernet415,2,62,25,19106,11995,0.2298,6.1497,3.9202,0.3664
rollernet973,2,62,11,12056,8563,0.0833,5.0849,4.5486,0.0621
rollernet494,2,62,21,17639,11505,0.1948,5.8635,4.1463,0.3294
rollernet862,2,62,12,13040,9246,0.096,5.3217,4.8202,0.0646
rollernet772,2,62,13,13693,9454,0.1067,5.0729,4.3915,0.268
rollernet944,2,62,11,12176,8550,0.0807,4.8647,4.2349,0.0657
rollernet130,2,62,77,32414,16823,0.8714,12.1715,2.6687,0.2671
rollernet7,2,62,1426,107008,54199,38.6965,166.2276,25.8489,0.6686
rollernet31,2,62,322,60163,30664,6.4153,47.0348,4.7029,0.6765
rollernet295,2,62,34,22774,13575,0.3601,7.6742,4.6853,0.1014
rollernet782,2,62,13,13669,9476,0.1083,6.0476,6.5693,0.0417
rollernet863,2,62,12,13021,9234,0.0968,5.7913,5.288,0.0732
rollernet193,2,62,52,27222,14670,0.5876,9.8979,3.1288,0.0971
rollernet47,2,62,213,50694,26888,3.6263,28.2596,3.4276,0.3683
rollernet828,2,62,13,13008,8927,0.102,4.9292,4.2869,0.3765
rollernet124,2,62,81,33077,17187,1.1572,13.0974,2.8738,0.0879
rollernet252,2,62,40,24140,13656,0.5198,8.1622,3.415,0.3314
rollernet664,2,62,16,14873,10014,0.3801,5.3007,4.3084,0.0674
rollernet909,2,62,11,12248,8425,0.0783,4.6054,4.1757,0.3062
rollernet111,2,62,90,34703,18039,1.0876,13.7521,2.6767,0.2611
rollernet164,2,62,61,29193,15359,0.6562,10.3164,2.7422,0.0977
rollernet835,2,62,12,13009,9016,0.0924,4.8889,4.5985,0.0677
rollernet90,2,62,111,38034,19811,1.5976,16.6811,2.7868,0.1353
rollernet170,2,62,59,28723,15216,1.0726,12.5828,3.8502,0.1291
rollernet676,2,62,15,14764,10008,0.1768,8.6311,5.7085,0.0917
rollernet389,2,62,26,19761,12247,0.2548,6.9182,5.1347,0.1053
rollernet932,2,62,11,12132,8391,0.0975,5.9087,5.4997,0.069
rollernet606,2,62,17,15712,10392,0.1442,6.1455,4.3045,0.3356
rollernet240,2,62,42,24752,13821,0.426,8.2168,3.231,0.2916
rollernet990,2,62,11,11961,8537,0.0862,6.1695,5.5886,0.0842
rollernet123,2,62,82,33224,17280,1.1289,14.6185,3.4713,0.0895
rollernet98,2,62,102,36631,19058,1.3587,17.8729,3.3659,0.318
rollernet868,2,62,12,12970,9168,0.3967,6.4988,5.5078,0.0754
rollernet296,2,62,34,22767,13580,0.3749,8.597,4.4858,0.1017
rollernet286,2,62,35,22903,13438,0.3666,7.7738,4.1484,0.3356
rollernet256,2,62,39,24036,13695,0.4125,9.2011,3.7054,0.4053
rollernet725,2,62,14,14183,9611,0.3603,5.0718,4.3603,0.076
rollernet824,2,62,13,13058,8921,0.0997,5.1253,4.3084,0.3188
rollernet305,2,62,33,22131,12985,0.5029,7.9808,3.6394,0.0819
rollernet364,2,62,28,20583,12745,0.5563,7.0481,4.1566,0.0802
rollernet24,2,62,416,66173,31810,7.7091,53.3542,4.6043,0.4401
rollernet679,2,62,15,14779,10072,0.1262,5.5362,4.5553,0.0751
rollernet430,2,62,24,18813,11838,0.2189,6.4524,4.2465,0.0883
rollernet691,2,62,15,14648,10024,0.3856,5.425,4.366,0.0807
rollernet195,2,62,52,27109,14646,0.7022,9.3331,2.7826,0.0987
rollernet930,2,62,11,12149,8398,0.0796,4.7494,4.3391,0.0806
rollernet243,2,62,42,24717,14064,0.419,7.9863,3.2956,0.3395
rollernet298,2,62,34,22647,13515,0.3457,7.2664,3.7208,0.3306
rollernet595,2,62,17,15911,10567,0.4178,5.5417,4.389,0.0761
rollernet461,2,62,22,18143,11598,0.2143,6.3558,4.3423,0.0846
rollernet360,2,62,28,20579,12624,0.2658,6.6466,3.9203,0.3446
rollernet570,2,62,18,16242,10770,0.4176,5.6833,4.2908,0.0712
rollernet194,2,62,52,27224,14712,0.7199,9.4925,2.9741,0.0649
rollernet163,2,62,62,29314,15435,1.0132,15.748,3.8084,0.6693
rollernet126,2,62,80,32662,16835,1.059,14.2183,3.1409,0.1418
rollernet777,2,62,13,13675,9455,0.1167,5.6311,5.2264,0.0691
rollernet76,2,62,132,40955,21392,2.0765,23.2227,3.4125,0.3222
rollernet328,2,62,31,21449,12823,0.3605,8.0857,4.4379,0.364
rollernet207,2,62,49,26480,14562,0.5811,9.7033,3.599,0.4016
rollernet907,2,62,11,12234,8386,0.0858,5.1275,5.0147,0.0442
rollernet581,2,62,18,16156,10753,0.1631,6.0682,4.8985,0.3332
rollernet169,2,62,60,28702,15126,0.8683,11.5887,4.4083,0.2662
rollernet750,2,62,14,13910,9520,0.4014,6.4375,6.5957,0.0721
rollernet896,2,62,12,12490,8624,0.1087,5.6783,5.8419,0.3385
rollernet721,2,62,14,14256,9707,0.1239,6.2909,7.7507,0.091
rollernet516,2,62,20,17107,11058,0.235,9.924,4.6798,0.3453
rollernet220,2,62,46,25760,14253,0.5354,9.545,3.828,0.2921
rollernet533,2,62,19,16794,11001,0.4874,7.032,7.4445,0.1127
rollernet974,2,62,11,12049,8557,0.1052,9.4918,6.0586,0.0808
rollernet384,2,62,26,19830,12189,0.3777,9.5526,7.4018,0.4825
rollernet454,2,62,22,18336,11751,0.9486,8.0465,7.531,0.1256
rollernet211,2,62,48,26261,14476,0.7351,9.7142,3.563,0.102
rollernet288,2,62,35,22934,13529,0.3889,7.9163,4.146,0.3908
rollernet705,2,62,15,14423,9811,0.4317,5.5147,5.2506,0.0696
rollernet267,2,62,38,23646,13655,0.4273,8.8099,4.2371,0.0888
rollernet274,2,62,37,23276,13275,0.5007,9.8073,6.1721,0.165
rollernet284,2,62,36,23072,13521,0.3914,10.1129,4.4497,0.4068
rollernet646,2,62,16,15102,10129,0.428,6.2537,4.7757,0.0473
rollernet236,2,62,43,25126,14232,0.8192,9.8741,4.7652,0.0992
rollernet946,2,62,11,12158,8540,0.1792,7.933,6.2381,0.074
rollernet416,2,62,24,19107,12047,0.3596,10.4649,7.8187,0.4168
rollernet55,2,62,182,47161,24852,3.0724,34.1874,3.8457,0.4163
rollernet915,2,62,11,12172,8321,0.0843,6.3925,5.4122,0.3885
rollernet526,2,62,19,16860,10998,0.1844,6.6302,4.9652,0.0736
rollernet945,2,62,11,12158,8533,0.1193,6.5463,6.4503,0.0817
rollernet221,2,62,46,25653,14138,0.5672,12.2711,4.2363,0.1021
rollernet891,2,62,12,12571,8729,0.3885,5.89,5.7805,0.0737
rollernet900,2,62,12,12410,8544,0.1149,6.5402,5.4171,0.3627
rollernet719,2,62,14,14255,9710,0.1656,7.0983,7.0634,0.1457
rollernet654,2,62,16,15019,10075,0.4148,7.5792,6.7687,0.0743
rollernet535,2,62,19,16754,10974,0.2084,8.4491,6.84,0.0853
rollernet981,2,62,11,12020,8549,0.0896,5.6591,7.8435,0.0674
rollernet675,2,62,15,14758,9985,0.1405,5.7035,5.7497,0.3146
rollernet562,2,62,18,16364,10764,0.2712,8.141,7.9435,0.1239
rollernet30,2,62,333,60919,30949,6.9296,50.8029,5.1638,0.2181
rollernet8,2,62,1248,100397,48655,38.1191,207.4955,22.7815,0.4801
rollernet784,2,62,13,13661,9472,0.1196,5.829,5.5883,0.0726
rollernet455,2,62,22,18340,11768,0.2423,7.5232,5.9985,0.0906
rollernet327,2,62,31,21441,12813,0.3547,10.1762,5.5258,0.4159
rollernet591,2,62,17,15998,10656,0.1651,7.1386,6.5711,0.0824
rollernet29,2,62,345,61801,31234,10.8483,55.1627,7.8066,0.199
rollernet825,2,62,13,13071,8960,0.172,7.8364,6.6531,0.0837
rollernet989,2,62,11,11973,8539,0.0861,5.8154,6.6718,0.0723
rollernet722,2,62,14,14232,9683,0.3834,7.1476,4.8875,0.0868
rollernet255,2,62,40,24035,13613,0.5175,11.1754,6.0452,0.1163
rollernet507,2,62,20,17195,11050,0.2668,8.6908,5.9913,0.3889
rollernet837,2,62,12,13033,9085,0.1706,8.0844,7.5626,0.0928
rollernet714,2,62,14,14257,9699,0.1317,7.1284,6.4901,0.335
rollernet998,2,62,10,11745,8342,0.1484,7.5877,7.5488,0.0775
rollernet746,2,62,14,13964,9545,0.125,6.8794,5.287,0.0671
rollernet612,2,62,17,15605,10317,0.1598,6.191,4.9678,0.3143
rollernet186,2,62,54,27724,14920,0.7145,10.9838,5.5985,0.328
rollernet731,2,62,14,14091,9514,0.3676,8.3747,5.4811,0.0719
rollernet206,2,62,49,26598,14622,0.9924,11.4015,4.7308,0.1654
rollernet821,2,62,13,13110,8960,0.1467,7.4241,5.8877,0.0877
rollernet19,2,62,526,71645,32295,16.7577,102.2773,7.9171,0.5616
rollernet465,2,62,22,18164,11699,0.4937,10.7406,7.6406,0.0991
rollernet529,2,62,19,16848,11011,0.1821,10.7906,6.2938,0.0861
rollernet106,2,62,95,35221,18155,1.3563,21.0378,5.1497,0.1545
rollernet589,2,62,17,15973,10622,0.2461,9.183,6.2572,0.3533
rollernet52,2,62,192,48449,25616,3.2828,34.1094,3.7157,0.3655
rollernet441,2,62,23,18627,11848,0.2322,6.6122,4.8015,0.3855
rollernet775,2,62,13,13702,9481,0.1258,6.5429,5.2704,0.0789
rollernet147,2,62,68,30556,15901,0.8002,15.4496,2.6891,0.1301
rollernet718,2,62,14,14243,9685,0.1179,5.149,4.2722,0.295
rollernet182,2,62,55,28228,15376,0.6258,12.6104,3.167,0.2811
rollernet435,2,62,23,18636,11764,0.2063,6.4797,3.9755,0.3781
rollernet458,2,62,22,18207,11624,0.4538,6.1208,4.2198,0.0747
rollernet189,2,62,53,27466,14796,0.5524,9.619,2.8671,0.2747
rollernet13,2,62,768,82146,35818,14.5685,94.4014,8.1305,0.4694
rollernet953,2,62,11,12179,8606,0.0834,4.8811,4.2651,0.0679
rollernet238,2,62,42,24953,14142,0.4266,7.9901,3.2211,0.476
rollernet636,2,62,16,15273,10260,0.3719,5.2851,4.15,0.0754
rollernet290,2,62,35,22925,13615,0.5202,7.3822,3.5364,0.0894
rollernet93,2,62,108,37495,19470,1.3737,15.4458,2.6878,0.3081
rollernet546,2,62,19,16827,11140,0.1628,5.7234,4.3625,0.3325
rollernet94,2,62,107,37143,19175,1.3658,15.1089,2.7059,0.1246
rollernet370,2,62,27,20344,12601,0.256,6.4617,3.9259,0.3382
rollernet261,2,62,39,24046,13958,0.3895,7.6012,3.4328,0.3602
rollernet531,2,62,19,16804,10981,0.4246,5.6251,4.155,0.0446
rollernet602,2,62,17,15757,10403,0.1444,5.512,4.3902,0.0722
rollernet527,2,62,19,16852,11008,0.1624,5.5577,4.1666,0.2809
rollernet463,2,62,22,18158,11680,0.3788,6.1965,4.1057,0.0741
rollernet904,2,62,12,12298,8443,0.087,4.7497,4.0515,0.0599
rollernet176,2,62,57,28378,15141,0.5936,9.7717,2.7627,0.2421
rollernet910,2,62,11,12248,8434,0.081,4.5288,4.3154,0.0298
rollernet450,2,62,23,18431,11741,0.2035,5.8795,3.9916,0.3068
rollernet884,2,62,12,12757,8959,0.3176,4.8764,4.3865,0.0701
rollernet793,2,62,13,13596,9419,0.1052,4.958,4.4271,0.298
rollernet3,2,62,3326,173933,116819,193.0821,416.1896,169.5997,0.9902
rollernet575,2,62,18,16197,10785,0.1498,5.1666,4.1379,0.076
rollernet61,2,62,164,45174,23885,2.5819,21.4572,3.119,0.3296
rollernet738,2,62,14,14079,9570,0.1148,5.2091,4.4022,0.3477
rollernet790,2,62,13,13623,9452,0.109,5.4131,414.9307,0.0717
rollernet887,2,62,12,12700,8894,0.3473,5.2244,4.5527,0.028
rollernet855,2,62,12,13050,9214,0.1204,5.0511,8.6909,0.4033
rollernet610,2,62,17,15622,10334,0.3061,8.0286,9.8109,0.117
rollernet939,2,62,11,12150,8456,0.616,7.3726,6.671,0.0511
rollernet818,2,62,13,13164,9003,0.1124,6.1128,5.1033,0.2759
rollernet343,2,62,30,21209,13011,0.7264,10.8512,8.2787,0.097
rollernet765,2,62,14,13748,9472,0.1254,10.0934,5.3433,0.0631
rollernet955,2,62,11,12195,8639,0.3329,6.044,5.9443,0.0649
rollernet148,2,62,68,30754,16243,1.4865,17.7298,3.7493,0.1253
rollernet153,2,62,66,30020,15714,1.2541,12.2477,2.727,0.1597
rollernet929,2,62,11,12146,8384,0.0806,4.4007,4.2269,0.057
rollernet496,2,62,21,17537,11388,0.4012,5.7473,4.0239,0.0715
rollernet959,2,62,11,12201,8666,0.0847,5.2608,5.4167,0.0646
rollernet300,2,62,34,22484,13346,0.4914,10.4944,5.8792,0.3566
rollernet629,2,62,16,15312,10248,0.3665,10.3828,6.136,0.0442
rollernet594,2,62,17,15912,10561,0.3084,9.7495,7.2087,0.0544
rollernet970,2,62,11,12089,8584,0.1057,6.933,4.4631,0.0667
rollernet365,2,62,28,20516,12689,0.3168,7.4216,4.7816,0.092
rollernet62,2,62,161,44881,23666,4.0758,29.5759,3.7438,0.2979
rollernet680,2,62,15,14781,10072,0.1585,6.6575,4.9687,0.4309
rollernet401,2,62,25,19632,12394,0.4026,6.8128,4.1978,0.0779
rollernet57,2,62,176,46560,24654,3.6475,31.3405,3.7191,0.1258
rollernet608,2,62,17,15659,10355,0.1474,6.183,5.7305,0.3531
rollernet27,2,62,370,63454,31501,6.82,47.316,4.2711,0.3992
rollernet100,2,62,100,36317,18882,1.2854,14.6406,2.7792,0.3558
rollernet960,2,62,11,12205,8669,0.0849,5.0767,4.8175,0.0622
rollernet538,2,62,19,16758,10983,0.4095,7.6782,6.0857,0.0837
rollernet994,2,62,11,11880,8489,0.1086,6.0086,4.7545,0.3643
rollernet500,2,62,20,17358,11247,0.3348,7.1101,5.6467,0.0797
rollernet91,2,62,110,37822,19637,2.3675,19.9651,5.0999,0.3705
rollernet653,2,62,16,15038,10083,0.1719,8.0341,6.4885,0.4207
rollernet38,2,62,263,55458,29093,5.0047,41.1129,3.4831,0.3514
rollernet616,2,62,17,15560,10343,0.1435,6.1447,5.1206,0.0721
rollernet894,2,62,12,12517,8655,0.0906,6.4431,4.1123,0.4565
rollernet948,2,62,11,12174,8567,0.0853,4.831,4.3091,0.0342
rollernet338,2,62,30,21119,12704,0.283,6.4966,3.7312,0.2701
rollernet318,2,62,32,21964,13242,0.3085,6.8546,3.7445,0.3395
rollernet14,2,62,713,79868,34581,13.0284,88.1405,7.4703,0.4836
rollernet826,2,62,13,13062,8963,0.1015,4.9311,4.088,0.072
rollernet291,2,62,35,22875,13545,0.3436,7.115,3.6833,0.536
rollernet898,2,62,12,12453,8581,0.087,4.5649,4.3504,0.0661
rollernet983,2,62,11,12030,8567,0.3289,4.725,4.3556,0.029
rollernet697,2,62,15,14550,9953,0.1222,5.3451,4.2066,0.0705
rollernet797,2,62,13,13529,9343,0.1055,5.2244,4.5407,0.0708
rollernet764,2,62,14,13769,9489,0.1105,4.9718,4.3627,0.3295
rollernet657,2,62,16,14998,10058,0.1304,5.3519,4.3952,0.0713
rollernet294,2,62,34,22727,13500,0.3324,7.049,3.6498,0.3114
rollernet486,2,62,21,17757,11550,0.1884,5.8229,4.0757,0.3557
rollernet706,2,62,15,14420,9811,0.1207,5.2834,4.2998,0.0702
rollernet795,2,62,13,13556,9377,0.1076,4.9095,4.3422,0.3133
rollernet677,2,62,15,14773,10033,0.1248,5.3793,4.5183,0.0929
rollernet71,2,62,141,42277,22235,2.0661,18.6214,5.0993,0.3191
rollernet433,2,62,24,18665,11722,0.2063,6.9946,3.7225,0.3325
rollernet63,2,62,159,44576,23585,2.8263,23.634,3.0987,0.1609
rollernet702,2,62,15,14434,9811,0.1798,6.0725,4.3238,0.0991
rollernet83,2,62,121,39325,20486,1.6959,21.8465,2.8032,0.3168
rollernet736,2,62,14,14075,9544,0.1161,5.8987,5.5792,0.3555
rollernet834,2,62,12,12978,8965,0.0927,5.8948,4.7449,0.0731
rollernet219,2,62,46,25792,14221,0.4745,8.6254,3.1956,0.3141
rollernet1000,2,62,10,11723,8301,0.0773,6.7139,6.6299,0.059
rollernet346,2,62,29,21024,12836,0.258,7.4551,3.9392,0.3056
rollernet732,2,62,14,14089,9521,0.3417,6.333,5.1313,0.0344
rollernet941,2,62,11,12173,8515,0.1126,5.0629,4.9297,0.3696
rollernet639,2,62,16,15289,10317,0.1387,5.9414,6.2478,0.0421
rollernet320,2,62,32,21948,13292,0.303,8.3618,3.8653,0.2894
rollernet337,2,62,30,21129,12666,0.3325,7.1233,4.6687,0.4392
rollernet395,2,62,26,19792,12400,0.2546,6.6312,4.2246,0.3442
rollernet530,2,62,19,16800,10960,0.5831,5.9562,5.5014,0.0832
rollernet425,2,62,24,18996,12007,0.4798,6.8431,4.3892,0.0807
rollernet992,2,62,11,11925,8518,0.0798,6.0878,5.4052,0.3166
rollernet803,2,62,13,13364,9124,0.1016,5.2582,4.5946,0.0665
rollernet780,2,62,13,13683,9489,0.3072,5.0565,5.1399,0.0405
rollernet218,2,62,46,25867,14341,0.6184,8.7994,3.9364,0.0907
rollernet791,2,62,13,13603,9429,0.1355,5.7911,5.1563,0.072
rollernet551,2,62,19,16669,11003,0.1629,5.8849,5.9237,0.3078
rollernet596,2,62,17,15885,10530,0.3784,7.216,4.3904,0.0912
rollernet253,2,62,40,24114,13638,0.3963,7.9536,3.2521,0.0843
rollernet25,2,62,400,65088,31510,9.4559,58.8285,5.8393,0.286
rollernet747,2,62,14,13947,9539,0.114,5.6493,4.4426,0.0641
rollernet794,2,62,13,13575,9397,0.1052,7.0126,4.8761,0.0704
rollernet555,2,62,18,16494,10882,0.1582,5.6563,4.8161,0.3076
rollernet661,2,62,16,14977,10099,0.1372,7.8871,5.3458,0.0765
rollernet449,2,62,23,18451,11756,0.1987,6.1818,4.05,0.2966
rollernet332,2,62,31,21353,12835,0.3068,7.7791,3.9803,0.3654
rollernet293,2,62,35,22711,13439,0.3606,8.7325,3.924,0.3433
rollernet539,2,62,19,16771,11027,0.2049,6.4713,4.5779,0.3215
rollernet518,2,62,20,17074,11048,0.2094,7.2308,5.3626,0.0816
rollernet228,2,62,44,25472,14288,0.4568,9.0097,3.7741,0.0904
rollernet822,2,62,13,13089,8937,0.1035,4.8315,4.8231,0.3232
rollernet778,2,62,13,13683,9469,0.1101,6.5561,4.9664,0.0679
rollernet886,2,62,12,12730,8936,0.0927,6.1474,4.8005,0.0632
rollernet303,2,62,33,22321,13225,0.4087,9.327,5.7701,0.0961
rollernet845,2,62,12,13059,9162,0.1019,5.6035,9.3908,0.0396
rollernet751,2,62,14,13925,9542,0.2028,9.7082,5.345,0.4134
rollernet869,2,62,12,12961,9157,0.123,6.6394,6.6745,0.0772
rollernet155,2,62,65,30051,15863,0.7288,13.0369,3.049,0.1011
rollernet688,2,62,15,14700,10038,0.3965,5.7387,5.4987,0.0432
rollernet874,2,62,12,12914,9113,0.1181,7.3746,5.7682,0.3767
rollernet160,2,62,63,29712,15752,0.6897,10.6999,3.2576,0.2172
rollernet184,2,62,55,27895,15079,0.5942,10.2552,3.0223,0.0946
rollernet949,2,62,11,12179,8583,0.0858,4.9882,4.5789,0.0576
rollernet767,2,62,14,13713,9466,0.3776,5.3743,5.8983,0.0365
rollernet712,2,62,15,14300,9747,0.1262,6.9543,4.9437,0.0404
rollernet643,2,62,16,15159,10174,0.3752,7.2479,6.0997,0.1088
rollernet951,2,62,11,12185,8598,0.0807,5.4917,5.475,0.3168
rollernet436,2,62,23,18635,11776,0.5231,7.5142,5.6368,0.05
rollernet873,2,62,12,12939,9147,0.0874,4.992,4.6198,0.2959
rollernet789,2,62,13,13617,9444,0.1367,5.6635,6.8733,0.0774
rollernet940,2,62,11,12164,8486,0.3166,5.6527,5.292,0.0868
rollernet630,2,62,16,15295,10238,0.1504,5.8754,5.4067,0.3237
rollernet979,2,62,11,12044,8565,0.0826,5.4228,4.8805,0.0841
rollernet749,2,62,14,13918,9522,0.1406,5.5194,5.7356,0.3486
rollernet728,2,62,14,14156,9583,0.171,7.8206,6.7075,0.0965
rollernet167,2,62,60,29141,15542,0.7927,12.2658,3.9832,0.3651
rollernet263,2,62,38,23942,13904,0.4216,8.7646,3.9595,0.3429
rollernet125,2,62,80,32767,16998,0.9943,16.4827,3.182,0.0878
rollernet421,2,62,24,19071,12049,0.2649,7.8232,5.0623,0.3323
rollernet933,2,62,11,12126,8392,0.0821,4.8533,4.2312,0.063
rollernet482,2,62,21,17761,11451,0.1838,5.7777,4.0105,0.304
rollernet872,2,62,12,12942,9149,0.0929,5.1685,4.8604,0.065
rollernet466,2,62,22,18153,11712,0.2109,6.7533,4.9006,0.3156
rollernet355,2,62,29,20674,12645,0.2751,6.533,3.8944,0.2856
rollernet972,2,62,11,12065,8565,0.0849,4.8743,5.0775,0.0608
rollernet597,2,62,17,15867,10510,0.4435,5.7973,7.7599,0.0443
rollernet844,2,62,12,13054,9151,0.0976,7.5211,5.6936,0.039
rollernet438,2,62,23,18619,11803,0.2498,7.7344,4.7349,0.3245
rollernet585,2,62,18,16039,10673,0.3297,6.2541,6.2237,0.0728
rollernet102,2,62,98,35945,18655,1.4687,21.3785,3.9373,0.3028
rollernet682,2,62,15,14776,10081,0.2734,7.4465,7.2558,0.3976
rollernet515,2,62,20,17101,11016,0.1846,6.2376,6.0348,0.0852
rollernet232,2,62,44,25116,14041,0.4692,10.8823,3.6909,0.0928
rollernet568,2,62,18,16284,10782,0.1503,6.6325,5.4637,0.357
rollernet853,2,62,12,13070,9237,0.0949,6.1763,4.6728,0.0669
rollernet817,2,62,13,13173,9009,0.3192,4.6877,4.1639,0.0615
rollernet101,2,62,99,36178,18843,1.6679,17.966,3.1242,0.3079
rollernet42,2,62,238,53229,28137,5.013,37.6694,5.4728,0.4195
rollernet205,2,62,49,26635,14608,0.8576,11.603,5.4533,0.1069
rollernet588,2,62,17,15976,10628,0.4259,8.9988,6.6337,0.0838
rollernet832,2,62,12,12939,8896,0.1211,6.4395,6.0136,0.3886
rollernet317,2,62,32,21956,13226,0.6461,10.0755,5.565,0.1134
rollernet735,2,62,14,14056,9511,0.1086,5.7373,4.7874,0.0677
rollernet398,2,62,26,19700,12373,0.2379,6.3084,5.0216,0.3143
rollernet681,2,62,15,14788,10098,0.5397,6.8532,6.1451,0.0836
rollernet737,2,62,14,14076,9555,0.1334,7.2171,5.6478,0.0711
rollernet159,2,62,63,29563,15525,0.6898,13.1295,2.5933,0.3027
rollernet936,2,62,11,12137,8423,0.0798,5.6624,6.2599,0.0434
rollernet878,2,62,12,12846,9037,0.0974,4.9021,4.4714,0.2837
rollernet323,2,62,31,21611,12992,0.4497,7.1339,3.8121,0.0821
rollernet918,2,62,11,12149,8305,0.0786,4.5801,4.109,0.0595
