File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
enron4230000,2,150,24,4484,2281,0.0504,0.5326,0.2941,0.0477
enron6630000,2,150,15,3701,1802,0.0305,0.4182,0.2522,0.0442
enron7680000,2,150,13,3463,1627,0.0267,0.3894,0.2396,0.018
enron9900000,2,150,10,3169,1448,0.0199,0.3395,0.2241,0.0747
enron9190000,2,150,11,3171,1398,0.0193,0.3327,0.201,0.0151
enron4740000,2,150,21,4296,2195,0.0485,0.5001,0.2841,0.0478
enron7450000,2,150,14,3466,1604,0.0256,0.3692,0.2229,0.0173
enron4790000,2,150,21,4216,2112,0.0456,0.4784,0.3221,0.0439
enron7750000,2,150,13,3459,1624,0.0251,0.3839,0.2332,0.0403
enron4160000,2,150,24,4452,2219,0.0471,0.5139,0.2693,0.0474
enron8460000,2,150,12,3365,1565,0.0241,0.3676,0.2303,0.0156
enron2590000,2,150,38,5554,2885,0.0914,0.6776,0.3738,0.0257
enron4060000,2,150,25,4574,2332,0.0535,0.5258,0.2925,0.0486
enron8890000,2,150,12,3244,1490,0.021,0.3472,0.2189,0.0155
enron4210000,2,150,24,4465,2249,0.0499,0.5196,0.2848,0.0483
enron7940000,2,150,13,3401,1588,0.0245,0.3743,0.2243,0.0751
enron7500000,2,150,14,3457,1589,0.0253,0.3756,0.2174,0.0144
enron5210000,2,150,19,4062,1982,0.0391,0.4567,0.2559,0.0198
enron7890000,2,150,13,3419,1600,0.0244,0.3794,0.2279,0.0407
enron9620000,2,150,11,3224,1486,0.0213,0.3591,0.2177,0.013
enron460000,2,150,214,10964,4961,0.4334,2.1335,0.4017,0.0492
enron6510000,2,150,16,3707,1795,0.0321,0.4169,0.2645,0.0506
enron5110000,2,150,20,4043,1974,0.0399,0.4518,0.2587,0.0435
enron3890000,2,150,26,4605,2304,0.0538,0.5348,0.2772,0.0458
enron3250000,2,150,31,4939,2480,0.0677,0.5748,0.3307,0.0514
enron6910000,2,150,15,3649,1771,0.0303,0.4094,0.2462,0.0418
enron3900000,2,150,26,4607,2291,0.0537,0.5349,0.2691,0.0495
enron4170000,2,150,24,4481,2261,0.0515,0.5212,0.2871,0.019
enron7870000,2,150,13,3461,1642,0.0261,0.3963,0.3009,0.0404
enron1710000,2,150,58,6613,3419,0.1426,0.8602,0.3222,0.0574
enron9680000,2,150,11,3150,1416,0.0207,0.3293,0.2102,0.0163
enron7810000,2,150,13,3501,1680,0.0263,0.3945,0.2546,0.0439
enron3430000,2,150,29,4921,2527,0.0661,0.6399,0.3067,0.0499
enron7710000,2,150,13,3463,1630,0.0256,0.3907,0.2344,0.0401
enron6820000,2,150,15,3637,1747,0.0303,0.3994,0.2326,0.0413
enron3640000,2,150,27,4750,2426,0.0586,0.5536,0.3451,0.0467
enron530000,2,150,186,10466,4871,0.4021,1.9482,0.4008,0.075
enron4250000,2,150,24,4478,2262,0.0504,0.5643,0.2862,0.0482
enron6520000,2,150,16,3697,1782,0.0389,0.4168,0.2465,0.0467
enron2900000,2,150,34,5263,2737,0.0792,0.627,0.3054,0.0523
enron8170000,2,150,13,3385,1588,0.0243,0.377,0.2978,0.014
enron8620000,2,150,12,3343,1573,0.0259,0.3714,0.2321,0.0404
enron9910000,2,150,10,3171,1451,0.022,0.3491,0.2224,0.0127
enron2450000,2,150,41,5604,2849,0.0925,0.674,0.2933,0.0525
enron6620000,2,150,15,3707,1804,0.0317,0.4173,0.305,0.016
enron1660000,2,150,60,6677,3423,0.1407,0.8734,0.3216,0.0592
enron4980000,2,150,20,4225,2156,0.0455,0.5025,0.2971,0.0218
enron8750000,2,150,12,3277,1517,0.0228,0.3603,0.2751,0.0123
enron8130000,2,150,13,3396,1599,0.0264,0.3798,0.2307,0.0406
enron8680000,2,150,12,3275,1511,0.0225,0.3577,0.2191,0.0133
enron780000,2,150,126,9040,4412,0.2973,1.4348,0.3997,0.0452
enron5410000,2,150,19,4075,2071,0.042,0.4709,0.2908,0.0437
enron5370000,2,150,19,4080,2045,0.041,0.4682,0.2742,0.0467
enron9270000,2,150,11,3183,1409,0.0202,0.3417,0.2079,0.0127
enron4810000,2,150,21,4222,2108,0.0444,0.4807,0.2697,0.1054
enron8790000,2,150,12,3291,1532,0.0224,0.3544,0.2287,0.0134
enron2240000,2,150,44,5852,3011,0.1008,0.7105,0.3069,0.0527
enron5760000,2,150,18,3928,1936,0.0374,0.4427,0.3146,0.0171
enron2720000,2,150,37,5368,2752,0.0795,0.6577,0.2995,0.0474
enron1570000,2,150,63,6808,3466,0.149,0.9126,0.3312,0.0577
enron7400000,2,150,14,3475,1612,0.0258,0.3737,0.224,0.0698
enron8040000,2,150,13,3415,1602,0.0245,0.3723,0.2368,0.0176
enron5790000,2,150,17,3866,1890,0.0371,0.4326,0.2496,0.0427
enron810000,2,150,122,8900,4355,0.3266,1.3904,0.3574,0.0692
enron2440000,2,150,41,5641,2903,0.0914,0.6878,0.3034,0.0548
enron5130000,2,150,20,4040,1975,0.0385,0.4527,0.2495,0.0462
enron2580000,2,150,39,5565,2921,0.0897,0.741,0.3245,0.0504
enron3780000,2,150,26,4654,2364,0.0554,0.5463,0.2908,0.0483
enron2870000,2,150,35,5264,2695,0.0761,0.6299,0.3466,0.0495
enron1240000,2,150,80,7445,3710,0.1891,1.0464,0.321,0.0606
enron9350000,2,150,11,3197,1423,0.0206,0.3413,0.2088,0.0131
enron2700000,2,150,37,5443,2798,0.0858,0.6638,0.3134,0.0763
enron3670000,2,150,27,4711,2387,0.0569,0.5488,0.2889,0.0508
enron5020000,2,150,20,4262,2210,0.0462,0.5073,0.3075,0.0441
enron370000,2,150,266,11631,4832,0.4584,2.598,0.3867,0.0541
enron1260000,2,150,78,7443,3735,0.1902,1.0596,0.3266,0.0359
enron8080000,2,150,13,3410,1604,0.0247,0.382,0.2382,0.0146
enron1530000,2,150,65,6821,3454,0.1454,0.8924,0.3702,0.0403
enron5970000,2,150,17,3842,1870,0.037,0.4317,0.2581,0.0162
enron9100000,2,150,11,3177,1415,0.0221,0.3393,0.2076,0.0126
enron3840000,2,150,26,4688,2398,0.0593,0.5524,0.3034,0.0504
enron5330000,2,150,19,4104,2056,0.0998,0.4862,0.2887,0.0183
enron6220000,2,150,16,3731,1786,0.0329,0.4086,0.2413,0.0149
enron6600000,2,150,15,3722,1810,0.0314,0.4335,0.2544,0.0182
enron6120000,2,150,17,3858,1890,0.036,0.4436,0.2648,0.0428
enron930000,2,150,106,8437,4174,0.2557,1.3322,0.3434,0.0661
enron5050000,2,150,20,4125,2045,0.0418,0.4705,0.2708,0.047
enron1050000,2,150,94,8042,4029,0.2293,1.2094,0.3432,0.0629
enron3880000,2,150,26,4582,2285,0.0554,0.5322,0.2718,0.0218
enron9970000,2,150,10,3145,1411,0.0195,0.338,0.2137,0.0127
enron6420000,2,150,16,3761,1845,0.0322,0.48,0.2606,0.0426
enron6090000,2,150,17,3859,1891,0.0335,0.44,0.2625,0.042
enron1970000,2,150,50,6172,3178,0.1192,0.7582,0.3078,0.0564
enron3540000,2,150,28,4810,2431,0.0613,0.5927,0.2816,0.0487
enron8140000,2,150,13,3383,1589,0.0242,0.3688,0.2349,0.0167
enron8270000,2,150,12,3339,1531,0.0226,0.3498,0.2212,0.0172
enron2600000,2,150,38,5545,2875,0.0916,0.6623,0.3768,0.0281
enron480000,2,150,205,10753,4872,0.4138,2.0858,0.428,0.078
enron1460000,2,150,68,7027,3557,0.1604,0.9555,0.3252,0.0591
enron2780000,2,150,36,5425,2841,0.085,0.6555,0.32,0.0525
enron2290000,2,150,43,5804,2985,0.1018,0.7655,0.3124,0.0299
enron7100000,2,150,14,3648,1795,0.0306,0.4226,0.2636,0.042
enron9630000,2,150,11,3164,1426,0.0206,0.3439,0.2131,0.0127
enron9850000,2,150,10,3131,1406,0.0193,0.3356,0.2148,0.0125
enron4350000,2,150,23,4375,2209,0.0489,0.5738,0.2831,0.0207
enron9210000,2,150,11,3177,1400,0.0199,0.3318,0.2053,0.0127
enron5920000,2,150,17,3890,1946,0.0364,0.4525,0.2774,0.0454
enron2220000,2,150,45,5944,3098,0.1077,0.7492,0.3803,0.0537
enron8700000,2,150,12,3272,1502,0.0227,0.3461,0.2189,0.0133
enron270000,2,150,364,12694,4646,0.816,4.0018,0.5762,0.1075
enron4150000,2,150,24,4485,2276,0.0641,0.6989,0.3772,0.055
enron6000000,2,150,17,3835,1867,0.0413,0.5332,0.3027,0.0505
enron3080000,2,150,32,5136,2616,0.0806,0.7709,0.3369,0.1203
enron8090000,2,150,13,3414,1612,0.0326,0.4462,0.266,0.0426
enron5080000,2,150,20,4107,2036,0.0449,0.5406,0.308,0.0235
enron5200000,2,150,19,4067,1997,0.0424,0.5054,0.2888,0.0473
enron570000,2,150,173,10238,4800,0.3715,1.946,0.3765,0.0754
enron610000,2,150,162,9948,4722,0.3636,1.7784,0.3742,0.0734
enron8980000,2,150,11,3204,1448,0.02,0.3323,0.2117,0.0161
enron1480000,2,150,67,6986,3583,0.1599,0.9583,0.3291,0.0578
enron4270000,2,150,24,4451,2228,0.0505,0.5122,0.2734,0.048
enron9080000,2,150,11,3177,1415,0.0233,0.3338,0.2097,0.013
enron6750000,2,150,15,3639,1747,0.0294,0.3974,0.2864,0.0148
enron5280000,2,150,19,4103,2054,0.0402,0.4747,0.2723,0.0465
enron2480000,2,150,40,5614,2894,0.0899,0.6846,0.3047,0.0519
enron2640000,2,150,38,5443,2783,0.1338,0.6403,0.2935,0.0258
enron7480000,2,150,14,3461,1595,0.026,0.3718,0.2161,0.0139
enron3790000,2,150,26,4668,2379,0.0579,0.5568,0.2885,0.0495
enron2950000,2,150,34,5221,2677,0.0757,0.6299,0.352,0.051
enron6850000,2,150,15,3655,1778,0.0299,0.4037,0.2451,0.0156
enron1780000,2,150,56,6436,3291,0.1269,0.8112,0.3105,0.0565
enron4830000,2,150,21,4165,2056,0.0461,0.4684,0.3138,0.0183
enron1130000,2,150,87,7810,3926,0.2149,1.1193,0.3299,0.0635
enron2140000,2,150,46,5968,3079,0.1068,0.7247,0.3507,0.0553
enron1720000,2,150,58,6591,3403,0.1414,0.8383,0.3171,0.0298
enron5180000,2,150,19,4078,2015,0.0395,0.4633,0.2654,0.0458
enron2020000,2,150,49,6095,3132,0.11,0.814,0.3035,0.0535
enron2430000,2,150,41,5680,2935,0.0929,0.6846,0.3108,0.0527
enron130000,2,150,756,14953,4248,0.5559,5.6808,0.4562,0.0913
enron1310000,2,150,76,7379,3756,0.1858,1.0722,0.3403,0.0393
enron7360000,2,150,14,3486,1612,0.0255,0.3801,0.216,0.0146
enron9450000,2,150,11,3207,1447,0.0208,0.3496,0.2196,0.0127
enron4080000,2,150,25,4565,2320,0.0516,0.523,0.2892,0.1018
enron5190000,2,150,19,4084,2014,0.0394,0.4538,0.2602,0.0461
enron2210000,2,150,45,5919,3075,0.1032,0.733,0.3191,0.054
enron9130000,2,150,11,3174,1405,0.0195,0.3302,0.2469,0.0133
enron4260000,2,150,24,4458,2240,0.0519,0.5202,0.2773,0.0215
enron4580000,2,150,22,4248,2096,0.0425,0.4852,0.2625,0.0468
enron5420000,2,150,19,3998,1995,0.0405,0.4556,0.2762,0.0204
enron6180000,2,150,16,3839,1881,0.0335,0.4417,0.2629,0.1022
enron2500000,2,150,40,5644,2940,0.0903,0.6918,0.321,0.0541
enron3740000,2,150,27,4706,2392,0.0576,0.5439,0.2861,0.047
enron3160000,2,150,32,5088,2635,0.0726,0.6034,0.3046,0.0769
enron8640000,2,150,12,3351,1582,0.0238,0.3713,0.2327,0.0133
enron1390000,2,150,71,7194,3639,0.1692,0.9728,0.3162,0.0347
enron7980000,2,150,13,3408,1595,0.0237,0.4123,0.2272,0.0428
enron5650000,2,150,18,3909,1886,0.0347,0.4364,0.2405,0.0426
enron9460000,2,150,11,3210,1450,0.0204,0.3392,0.2112,0.0124
enron2150000,2,150,46,6029,3153,0.1079,0.743,0.3698,0.054
enron6990000,2,150,15,3615,1741,0.0307,0.3953,0.2417,0.0411
enron8590000,2,150,12,3364,1585,0.0233,0.3655,0.2378,0.0153
enron3100000,2,150,32,5068,2591,0.0718,0.588,0.2974,0.0497
enron560000,2,150,176,10229,4821,0.3804,1.8868,0.3828,0.0743
enron3350000,2,150,30,4944,2542,0.0651,0.5774,0.3432,0.0491
enron1860000,2,150,53,6347,3247,0.1226,0.8054,0.3183,0.0562
enron5860000,2,150,17,3904,1953,0.0353,0.4436,0.2722,0.0418
enron2310000,2,150,43,5745,2924,0.0966,0.6939,0.3026,0.1091
enron8350000,2,150,12,3369,1561,0.0245,0.3562,0.2264,0.0142
enron5380000,2,150,19,4080,2060,0.0403,0.4631,0.2798,0.0459
enron5530000,2,150,18,3968,1962,0.0389,0.4428,0.2641,0.0162
enron9560000,2,150,11,3226,1478,0.0217,0.3438,0.2155,0.0716
enron5640000,2,150,18,3925,1899,0.0358,0.4278,0.2479,0.0455
enron8000000,2,150,13,3401,1595,0.026,0.3646,0.2261,0.0136
enron5350000,2,150,19,4087,2046,0.0394,0.4596,0.2743,0.0465
enron6580000,2,150,15,3695,1776,0.0298,0.4062,0.2935,0.0178
enron9810000,2,150,11,3140,1410,0.0205,0.3328,0.2039,0.0159
enron4610000,2,150,22,4232,2076,0.0421,0.4832,0.2643,0.0442
enron8160000,2,150,13,3380,1584,0.0242,0.3637,0.2307,0.017
enron8520000,2,150,12,3352,1565,0.0242,0.3666,0.229,0.0173
enron980000,2,150,101,8272,4126,0.2419,1.2825,0.344,0.0665
enron9660000,2,150,11,3158,1423,0.0205,0.3311,0.2056,0.0156
enron3830000,2,150,26,4687,2407,0.0603,0.5524,0.3427,0.0206
enron8330000,2,150,12,3359,1546,0.0236,0.3559,0.2196,0.0139
enron520000,2,150,189,10458,4816,0.3841,1.9163,0.4085,0.0526
enron7190000,2,150,14,3606,1742,0.0284,0.3992,0.2456,0.0413
enron1680000,2,150,59,6596,3364,0.1338,0.8327,0.3056,0.0578
enron9990000,2,150,10,3150,1425,0.0194,0.3274,0.2686,0.0163
enron8400000,2,150,12,3366,1567,0.0233,0.364,0.2238,0.0154
enron3960000,2,150,25,4567,2325,0.0532,0.5367,0.2895,0.0219
enron230000,2,150,428,13246,4592,0.5185,3.8597,0.4161,0.1294
enron2390000,2,150,42,5731,2954,0.0961,0.6909,0.3309,0.0538
enron8910000,2,150,12,3248,1491,0.0212,0.354,0.2252,0.0134
enron4900000,2,150,21,4168,2074,0.0404,0.4648,0.2629,0.0191
enron8940000,2,150,11,3231,1469,0.0202,0.3469,0.2121,0.0133
enron2980000,2,150,33,5182,2642,0.0714,0.6166,0.3542,0.0509
enron2030000,2,150,49,6106,3142,0.1163,0.7603,0.3035,0.0536
enron3650000,2,150,27,4744,2422,0.0592,0.5608,0.2929,0.0491
enron6680000,2,150,15,3657,1759,0.0288,0.4026,0.2852,0.0438
enron6240000,2,150,16,3734,1783,0.0318,0.418,0.2364,0.0422
enron7220000,2,150,14,3627,1769,0.0279,0.4184,0.2584,0.0178
enron6430000,2,150,16,3745,1830,0.032,0.4227,0.2547,0.0418
enron6250000,2,150,16,3732,1781,0.0309,0.4037,0.2326,0.0442
enron6260000,2,150,16,3726,1782,0.0312,0.4059,0.2372,0.1028
enron360000,2,150,273,11783,4897,0.4641,2.5904,0.4232,0.081
enron7900000,2,150,13,3416,1597,0.0267,0.3675,0.233,0.0145
enron5570000,2,150,18,3989,1985,0.0389,0.4474,0.2669,0.0195
enron3360000,2,150,30,4870,2428,0.0611,0.5557,0.2686,0.05
enron50000,2,150,1966,17406,3228,0.4718,8.5356,0.4306,0.0736
enron5890000,2,150,17,3882,1936,0.0356,0.4428,0.2729,0.0455
enron5230000,2,150,19,4059,1990,0.0385,0.4581,0.252,0.0248
enron9840000,2,150,10,3128,1400,0.0191,0.3254,0.2032,0.0163
enron7670000,2,150,13,3456,1622,0.0248,0.375,0.2327,0.0944
enron4360000,2,150,23,4381,2215,0.0476,0.4986,0.2782,0.0472
enron2660000,2,150,37,5447,2808,0.0857,0.6562,0.3084,0.0506
enron110000,2,150,894,15398,4273,0.6107,6.1214,0.513,0.0916
enron4550000,2,150,22,4316,2155,0.0462,0.4802,0.2724,0.0207
enron7460000,2,150,14,3465,1602,0.0245,0.3736,0.2163,0.0404
enron1610000,2,150,62,6730,3433,0.1481,0.8587,0.3645,0.0577
enron8630000,2,150,12,3346,1577,0.0244,0.3754,0.2343,0.0133
enron1290000,2,150,77,7454,3814,0.182,1.0261,0.3409,0.0615
enron1520000,2,150,65,6924,3491,0.1477,0.9138,0.3176,0.1118
enron5580000,2,150,18,3976,1969,0.0384,0.4573,0.2636,0.02
enron6720000,2,150,15,3634,1737,0.0305,0.3926,0.2383,0.0412
enron6710000,2,150,15,3631,1732,0.0287,0.389,0.2848,0.0435
enron9570000,2,150,11,3213,1471,0.0209,0.3476,0.219,0.0159
enron4520000,2,150,22,4355,2178,0.0471,0.4962,0.2729,0.0448
enron1930000,2,150,51,6210,3134,0.1197,0.7677,0.2932,0.0543
enron5660000,2,150,18,3938,1922,0.0356,0.4919,0.2612,0.0338
enron9860000,2,150,10,3149,1426,0.0186,0.3355,0.2163,0.0123
enron8530000,2,150,12,3356,1570,0.0232,0.3671,0.2328,0.0129
enron6880000,2,150,15,3626,1751,0.0305,0.3957,0.2371,0.0412
enron1100000,2,150,90,7853,3917,0.2099,1.1652,0.3286,0.0624
enron5950000,2,150,17,3883,1933,0.0346,0.4382,0.2682,0.0423
enron510000,2,150,193,10536,4867,0.4023,1.9896,0.3865,0.051
enron1690000,2,150,59,6593,3356,0.1399,0.8356,0.3418,0.0564
enron1830000,2,150,54,6412,3320,0.1273,0.8094,0.3225,0.0566
enron9230000,2,150,11,3171,1393,0.0197,0.3254,0.1962,0.0158
enron7640000,2,150,13,3462,1624,0.0261,0.3781,0.2406,0.0167
enron1500000,2,150,66,6893,3455,0.1525,0.9022,0.3072,0.0567
enron5390000,2,150,19,4064,2045,0.0404,0.4549,0.2779,0.0467
enron550000,2,150,179,10277,4790,0.3813,1.8911,0.3882,0.0481
enron5590000,2,150,18,3966,1946,0.0363,0.4361,0.2544,0.0449
enron7240000,2,150,14,3552,1689,0.0258,0.3914,0.2337,0.0835
enron2100000,2,150,47,6043,3112,0.109,0.7424,0.3101,0.0539
enron6970000,2,150,15,3610,1729,0.0302,0.3888,0.2346,0.0145
enron1410000,2,150,70,7170,3672,0.165,0.9472,0.3281,0.1051
enron7370000,2,150,14,3473,1604,0.0254,0.3639,0.2122,0.0181
enron3500000,2,150,29,4799,2427,0.0608,0.5488,0.2781,0.049
enron3690000,2,150,27,4714,2383,0.0546,0.5831,0.2756,0.0465
enron4320000,2,150,23,4432,2256,0.0491,0.5015,0.2779,0.0478
enron1770000,2,150,56,6484,3355,0.139,0.8119,0.3667,0.0289
enron9110000,2,150,11,3177,1414,0.02,0.3368,0.2039,0.0129
enron9890000,2,150,10,3160,1436,0.0188,0.3364,0.2183,0.0122
enron3180000,2,150,31,5097,2640,0.0704,0.609,0.3069,0.0517
enron9750000,2,150,11,3136,1405,0.0203,0.3253,0.2072,0.0126
enron9430000,2,150,11,3201,1434,0.0198,0.3392,0.2047,0.0847
enron5430000,2,150,19,3996,1994,0.0391,0.4502,0.2735,0.0458
enron730000,2,150,135,9272,4508,0.3135,1.4958,0.3941,0.0445
enron2910000,2,150,34,5264,2732,0.0782,0.6071,0.2979,0.0537
enron4220000,2,150,24,4471,2264,0.0507,0.5089,0.2851,0.0475
enron1760000,2,150,56,6547,3389,0.1331,0.8341,0.3192,0.1136
enron8410000,2,150,12,3358,1555,0.0241,0.3543,0.2215,0.0139
enron1880000,2,150,53,6303,3219,0.1215,0.7731,0.301,0.0552
enron4180000,2,150,24,4494,2291,0.0529,0.5664,0.2902,0.0219
enron410000,2,150,240,11275,4847,0.4403,2.3042,0.4166,0.0774
enron3440000,2,150,29,4907,2520,0.0675,0.5857,0.3019,0.0213
enron5910000,2,150,17,3876,1933,0.0364,0.4447,0.2634,0.0422
enron7080000,2,150,14,3655,1807,0.0299,0.4156,0.3146,0.045
enron870000,2,150,113,8663,4267,0.2636,1.3315,0.3495,0.0667
enron7110000,2,150,14,3643,1787,0.0321,0.4108,0.2584,0.0147
enron120000,2,150,819,15148,4236,0.5687,5.7536,0.4927,0.0924
enron6790000,2,150,15,3635,1747,0.0298,0.3954,0.2349,0.0173
enron420000,2,150,234,11271,4958,0.4908,2.2877,0.4006,0.0779
enron2860000,2,150,35,5239,2647,0.075,0.6257,0.2926,0.0509
enron9780000,2,150,11,3136,1407,0.0226,0.3263,0.2035,0.0129
enron2630000,2,150,38,5435,2762,0.0829,0.6423,0.2847,0.0792
enron9060000,2,150,11,3181,1422,0.0194,0.3283,0.2041,0.0123
enron9140000,2,150,11,3172,1404,0.0194,0.3269,0.2014,0.0121
enron3760000,2,150,27,4718,2429,0.0572,0.5418,0.2905,0.0447
enron1810000,2,150,55,6414,3309,0.1352,0.8537,0.3158,0.0572
enron5900000,2,150,17,3874,1932,0.0354,0.4361,0.2728,0.0454
enron280000,2,150,351,12536,4592,0.4588,3.2375,0.3791,0.0827
enron5770000,2,150,18,3906,1912,0.035,0.4361,0.2565,0.0458
enron5040000,2,150,20,4168,2084,0.0407,0.5145,0.2739,0.0459
enron3310000,2,150,30,5010,2616,0.0684,0.5977,0.3123,0.0496
enron2080000,2,150,48,6021,3058,0.108,0.7283,0.34,0.0548
enron4770000,2,150,21,4254,2150,0.047,0.4836,0.2793,0.0442
enron5610000,2,150,18,3943,1924,0.0358,0.4466,0.2516,0.0428
enron40000,2,150,2457,17795,2567,0.3308,9.3681,0.3103,0.0664
enron3560000,2,150,28,4821,2477,0.0652,0.5757,0.2849,0.0227
enron4640000,2,150,22,4263,2129,0.0434,0.4912,0.2749,0.018
enron8060000,2,150,13,3411,1599,0.0246,0.3688,0.228,0.0175
enron1730000,2,150,57,6577,3378,0.1376,0.8301,0.3119,0.1043
enron7740000,2,150,13,3455,1618,0.026,0.3729,0.2287,0.0165
enron190000,2,150,518,13775,4401,0.5338,4.3556,0.431,0.1284
enron1340000,2,150,74,7263,3654,0.1785,0.9678,0.3485,0.0356
enron9820000,2,150,11,3138,1407,0.0201,0.3269,0.2074,0.0166
enron7920000,2,150,13,3415,1602,0.0248,0.3704,0.2298,0.017
enron6470000,2,150,16,3732,1829,0.0323,0.4228,0.2576,0.0453
enron1380000,2,150,72,7181,3644,0.1672,0.9587,0.3273,0.1217
enron3870000,2,150,26,4627,2350,0.0558,0.5259,0.2841,0.0488
enron9160000,2,150,11,3167,1395,0.0189,0.3294,0.2037,0.0124
enron4410000,2,150,23,4413,2249,0.0476,0.5067,0.3332,0.0471
enron3220000,2,150,31,5012,2559,0.0677,0.5929,0.2831,0.0483
enron1620000,2,150,61,6729,3416,0.1455,0.8658,0.3112,0.0589
enron9370000,2,150,11,3198,1420,0.0202,0.3803,0.2019,0.0389
enron6670000,2,150,15,3655,1754,0.0289,0.402,0.2348,0.0377
enron7850000,2,150,13,3454,1632,0.0265,0.3844,0.2444,0.0168
enron4850000,2,150,21,4171,2078,0.0448,0.4653,0.2664,0.0209
enron7790000,2,150,13,3487,1651,0.0258,0.3896,0.3036,0.0435
enron1900000,2,150,52,6323,3279,0.1246,0.8184,0.3224,0.0552
enron7420000,2,150,14,3485,1623,0.0249,0.3705,0.2236,0.0433
enron5980000,2,150,17,3842,1870,0.0342,0.427,0.2481,0.042
enron1150000,2,150,86,7781,3945,0.2058,1.1078,0.34,0.0619
enron470000,2,150,210,10859,4896,0.4169,2.085,0.388,0.0857
enron4100000,2,150,24,4529,2299,0.0511,0.5168,0.2992,0.0195
enron2960000,2,150,34,5213,2663,0.0737,0.6129,0.3056,0.0971
enron10000000,2,150,10,3143,1419,0.0194,0.3299,0.2106,0.0154
enron2050000,2,150,48,6107,3152,0.1118,0.7591,0.3155,0.0552
enron2760000,2,150,36,5390,2791,0.0814,0.6409,0.3003,0.101
enron6330000,2,150,16,3738,1805,0.0324,0.4067,0.2422,0.0151
enron2820000,2,150,35,5284,2698,0.0771,0.6117,0.2858,0.0525
enron6100000,2,150,17,3861,1895,0.0328,0.4324,0.3135,0.0447
enron960000,2,150,103,8318,4091,0.2377,1.2435,0.3403,0.0644
enron2370000,2,150,42,5736,2945,0.1371,0.6903,0.3017,0.0542
enron9400000,2,150,11,3191,1418,0.0207,0.3353,0.2012,0.0119
enron3200000,2,150,31,5084,2620,0.0693,0.612,0.3019,0.0509
enron7470000,2,150,14,3464,1600,0.0262,0.3715,0.218,0.014
enron4990000,2,150,20,4239,2173,0.0443,0.4956,0.2969,0.1066
enron7150000,2,150,14,3645,1777,0.0295,0.4078,0.2529,0.0439
enron7380000,2,150,14,3463,1596,0.0239,0.3679,0.2129,0.0165
enron4670000,2,150,22,4295,2163,0.0435,0.5005,0.2819,0.0459
enron8660000,2,150,12,3339,1571,0.0237,0.3683,0.2866,0.014
enron5060000,2,150,20,4117,2047,0.0408,0.4729,0.2647,0.0458
enron3550000,2,150,28,4820,2457,0.0613,0.5575,0.2815,0.0245
enron70000,2,150,1404,16827,4362,0.7175,7.4408,0.5892,0.0773
enron8180000,2,150,13,3379,1581,0.0243,0.3694,0.2317,0.014
enron8930000,2,150,12,3251,1490,0.0209,0.3516,0.2248,0.0169
enron5680000,2,150,18,3905,1885,0.0345,0.4338,0.2423,0.0422
enron9410000,2,150,11,3194,1424,0.0208,0.3368,0.2052,0.0128
enron7000000,2,150,15,3625,1753,0.0309,0.3967,0.2454,0.0413
enron9540000,2,150,11,3234,1484,0.0225,0.4188,0.2185,0.015
enron9320000,2,150,11,3207,1438,0.02,0.3386,0.2078,0.0147
enron8440000,2,150,12,3361,1564,0.0234,0.3576,0.2295,0.0155
enron2200000,2,150,45,5886,2996,0.0998,0.7081,0.2952,0.0551
enron1250000,2,150,79,7509,3817,0.1892,1.0212,0.3269,0.0608
enron9650000,2,150,11,3158,1423,0.0205,0.3355,0.206,0.0127
enron300000,2,150,328,12313,4620,0.4691,3.0179,0.3795,0.0818
enron9330000,2,150,11,3208,1435,0.0207,0.3362,0.2097,0.0132
enron9290000,2,150,11,3179,1402,0.0195,0.3377,0.2025,0.0489
enron7930000,2,150,13,3421,1607,0.0248,0.3743,0.2319,0.018
enron4400000,2,150,23,4410,2244,0.0473,0.509,0.2852,0.0472
enron7590000,2,150,13,3441,1596,0.0274,0.368,0.2221,0.0142
enron3420000,2,150,29,4897,2502,0.1132,0.5712,0.2905,0.0472
enron330000,2,150,298,12048,4757,0.4613,2.7272,0.4149,0.0814
enron2710000,2,150,37,5345,2693,0.0805,0.6221,0.2801,0.0249
enron7960000,2,150,13,3398,1581,0.026,0.3675,0.2206,0.0143
enron4710000,2,150,21,4282,2176,0.0442,0.4943,0.2949,0.0473
enron9690000,2,150,11,3143,1406,0.0221,0.386,0.1995,0.0386
enron6570000,2,150,15,3698,1781,0.0313,0.4041,0.2429,0.0185
enron9150000,2,150,11,3169,1400,0.0187,0.3253,0.2042,0.0162
enron3260000,2,150,31,4943,2511,0.0636,0.5569,0.2787,0.0489
enron3930000,2,150,26,4601,2334,0.0533,0.5266,0.2788,0.1029
enron1300000,2,150,76,7377,3736,0.181,0.9822,0.3238,0.0609
enron8070000,2,150,13,3416,1605,0.0267,0.3645,0.2316,0.0142
enron200000,2,150,492,13597,4391,0.5245,4.2217,0.4476,0.0612
enron920000,2,150,107,8491,4202,0.2562,1.2524,0.3437,0.0413
enron7050000,2,150,14,3656,1801,0.0302,0.4161,0.2638,0.0415
enron4030000,2,150,25,4570,2327,0.0541,0.5779,0.2861,0.0488
enron7290000,2,150,14,3524,1651,0.0257,0.3868,0.228,0.0402
enron4130000,2,150,24,4438,2220,0.0504,0.5061,0.2654,0.0215
