File,Gamma,V,T,E,G_Edges,BBR19,LS,LSAR,DEC
enron4770000,2,150,21,4254,2150,0.0339,0.342,0.196,0.014
enron5610000,2,150,18,3943,1924,0.0255,0.3432,0.1769,0.0121
enron40000,2,150,2457,17795,2567,0.2479,6.4601,0.2207,0.0465
enron3560000,2,150,28,4821,2477,0.0442,0.3934,0.1992,0.0148
enron4640000,2,150,22,4263,2129,0.0308,0.3456,0.2125,0.0137
enron8060000,2,150,13,3411,1599,0.0169,0.2663,0.162,0.0115
enron1730000,2,150,57,6577,3378,0.0979,0.5908,0.2204,0.0225
enron7740000,2,150,13,3455,1618,0.0192,0.2705,0.1632,0.0092
enron190000,2,150,518,13775,4401,0.3821,3.0816,0.311,0.0428
enron1340000,2,150,74,7263,3654,0.1235,0.6894,0.2231,0.0245
enron9820000,2,150,11,3138,1407,0.0141,0.2334,0.143,0.0087
enron7920000,2,150,13,3415,1602,0.0174,0.2639,0.1642,0.0093
enron6470000,2,150,16,3732,1829,0.0231,0.3299,0.179,0.0116
enron1380000,2,150,72,7181,3644,0.119,0.6729,0.2273,0.024
enron3870000,2,150,26,4627,2350,0.0394,0.3738,0.2279,0.0133
enron9160000,2,150,11,3167,1395,0.0132,0.231,0.1391,0.0109
enron4410000,2,150,23,4413,2249,0.0344,0.3584,0.2007,0.0125
enron3220000,2,150,31,5012,2559,0.0479,0.4143,0.2038,0.0164
enron1620000,2,150,61,6729,3416,0.1031,0.639,0.2185,0.0229
enron9370000,2,150,11,3198,1420,0.0144,0.2385,0.1413,0.0107
enron6670000,2,150,15,3655,1754,0.0213,0.2798,0.1704,0.0128
enron7850000,2,150,13,3454,1632,0.0184,0.2693,0.1914,0.0122
enron4850000,2,150,21,4171,2078,0.0305,0.3328,0.1856,0.0133
enron7790000,2,150,13,3487,1651,0.0194,0.2766,0.1708,0.0091
enron1900000,2,150,52,6323,3279,0.0887,0.5646,0.2622,0.0208
enron7420000,2,150,14,3485,1623,0.0176,0.2667,0.1563,0.012
enron5980000,2,150,17,3842,1870,0.0251,0.303,0.1788,0.0104
enron1150000,2,150,86,7781,3945,0.1454,0.777,0.2751,0.0253
enron470000,2,150,210,10859,4896,0.2878,1.4718,0.2743,0.0365
enron4100000,2,150,24,4529,2299,0.0379,0.3969,0.1999,0.0162
enron2960000,2,150,34,5213,2663,0.0523,0.4319,0.2079,0.017
enron10000000,2,150,10,3143,1419,0.0136,0.2324,0.1522,0.0122
enron2050000,2,150,48,6107,3152,0.0819,0.5335,0.218,0.0495
enron2760000,2,150,36,5390,2791,0.0577,0.4483,0.2144,0.0173
enron6330000,2,150,16,3738,1805,0.0228,0.2895,0.1721,0.0104
enron2820000,2,150,35,5284,2698,0.0554,0.4442,0.2018,0.047
enron6100000,2,150,17,3861,1895,0.0238,0.3089,0.1842,0.0132
enron960000,2,150,103,8318,4091,0.1693,0.8729,0.2634,0.0271
enron2370000,2,150,42,5736,2945,0.0689,0.4856,0.211,0.0197
enron9400000,2,150,11,3191,1418,0.0148,0.2395,0.1474,0.0087
enron3200000,2,150,31,5084,2620,0.0826,0.4305,0.2124,0.0174
enron7470000,2,150,14,3464,1600,0.0183,0.2632,0.1563,0.0095
enron4990000,2,150,20,4239,2173,0.0314,0.356,0.2058,0.015
enron7150000,2,150,14,3645,1777,0.0218,0.2984,0.1818,0.0128
enron7380000,2,150,14,3463,1596,0.0177,0.2616,0.1693,0.0126
enron4670000,2,150,22,4295,2163,0.0321,0.3582,0.2001,0.014
enron8660000,2,150,12,3339,1571,0.0163,0.2628,0.164,0.0087
enron5060000,2,150,20,4117,2047,0.0296,0.3307,0.1875,0.0147
enron3550000,2,150,28,4820,2457,0.0431,0.3931,0.2183,0.0171
enron70000,2,150,1404,16827,4362,0.5078,5.1822,0.4002,0.0536
enron8180000,2,150,13,3379,1581,0.0194,0.2612,0.1609,0.009
enron8930000,2,150,12,3251,1490,0.0145,0.2527,0.1574,0.0084
enron5680000,2,150,18,3905,1885,0.0248,0.3098,0.1916,0.0124
enron9410000,2,150,11,3194,1424,0.0154,0.2668,0.1592,0.0088
enron7000000,2,150,15,3625,1753,0.0212,0.2912,0.1761,0.0101
enron9540000,2,150,11,3234,1484,0.015,0.2524,0.1581,0.0083
enron9320000,2,150,11,3207,1438,0.0143,0.2434,0.1473,0.0082
enron8440000,2,150,12,3361,1564,0.017,0.2536,0.1615,0.0125
enron2200000,2,150,45,5886,2996,0.0717,0.5397,0.2128,0.0197
enron1250000,2,150,79,7509,3817,0.1337,0.729,0.2638,0.0253
enron9650000,2,150,11,3158,1423,0.014,0.241,0.1439,0.0106
enron300000,2,150,328,12313,4620,0.3228,2.1053,0.2894,0.0406
enron9330000,2,150,11,3208,1435,0.0154,0.2411,0.1468,0.0084
enron9290000,2,150,11,3179,1402,0.0139,0.2368,0.144,0.0084
enron7930000,2,150,13,3421,1607,0.0176,0.2688,0.1634,0.0125
enron4400000,2,150,23,4410,2244,0.0337,0.3651,0.2058,0.0139
enron7590000,2,150,13,3441,1596,0.0176,0.2974,0.1582,0.01
enron3420000,2,150,29,4897,2502,0.0451,0.4009,0.2149,0.0154
enron330000,2,150,298,12048,4757,0.3215,1.9432,0.2719,0.0701
enron2710000,2,150,37,5345,2693,0.0557,0.4518,0.1958,0.0161
enron7960000,2,150,13,3398,1581,0.0185,0.2624,0.1866,0.0092
enron4710000,2,150,21,4282,2176,0.0317,0.3525,0.2033,0.0151
enron9690000,2,150,11,3143,1406,0.0148,0.2336,0.1467,0.011
enron6570000,2,150,15,3698,1781,0.0216,0.2928,0.17,0.0128
enron9150000,2,150,11,3169,1400,0.0137,0.2354,0.1412,0.0115
enron3260000,2,150,31,4943,2511,0.0456,0.4237,0.1947,0.0146
enron3930000,2,150,26,4601,2334,0.0386,0.3781,0.1988,0.0134
enron1300000,2,150,76,7377,3736,0.1301,0.7008,0.2576,0.0245
enron8070000,2,150,13,3416,1605,0.0184,0.2666,0.1628,0.0089
enron200000,2,150,492,13597,4391,0.3921,2.9498,0.3008,0.043
enron920000,2,150,107,8491,4202,0.1795,0.8999,0.2668,0.0273
enron7050000,2,150,14,3656,1801,0.0218,0.2999,0.1851,0.01
enron4030000,2,150,25,4570,2327,0.0388,0.3743,0.2023,0.0163
enron7290000,2,150,14,3524,1651,0.0186,0.2735,0.1607,0.0123
enron4130000,2,150,24,4438,2220,0.0647,0.3534,0.1894,0.0127
enron1140000,2,150,87,7833,3958,0.1498,0.789,0.2474,0.027
enron6150000,2,150,16,3835,1871,0.024,0.3107,0.1823,0.0108
enron1180000,2,150,84,7622,3788,0.1367,0.7584,0.2237,0.0261
enron8990000,2,150,11,3201,1444,0.0142,0.2459,0.149,0.0084
enron220000,2,150,447,13283,4405,0.3559,2.7834,0.2814,0.0415
enron180000,2,150,546,13974,4358,0.385,3.3702,0.3056,0.0434
enron4510000,2,150,22,4364,2191,0.033,0.3597,0.1918,0.028
enron3750000,2,150,27,4696,2381,0.0398,0.3866,0.1987,0.0146
enron4330000,2,150,23,4420,2249,0.0349,0.3616,0.2005,0.0156
enron5750000,2,150,18,3915,1921,0.0256,0.3115,0.2007,0.0144
enron5320000,2,150,19,4110,2069,0.0293,0.3383,0.1968,0.0147
enron6280000,2,150,16,3743,1812,0.0222,0.2912,0.1714,0.0119
enron6500000,2,150,16,3708,1799,0.0221,0.2929,0.1805,0.0102
enron350000,2,150,281,11827,4809,0.3239,1.8371,0.2767,0.039
enron690000,2,150,143,9515,4639,0.2298,1.1239,0.2621,0.0333
enron4570000,2,150,22,4273,2129,0.0313,0.3462,0.1884,0.0138
enron9000000,2,150,11,3200,1443,0.0139,0.2415,0.1758,0.0083
enron8390000,2,150,12,3358,1555,0.0165,0.2583,0.1584,0.0089
enron6300000,2,150,16,3737,1806,0.0239,0.2903,0.1689,0.0125
enron3150000,2,150,32,5039,2576,0.0483,0.4215,0.2071,0.0159
enron5600000,2,150,18,3949,1930,0.0259,0.3132,0.2142,0.0111
enron5150000,2,150,20,4067,2017,0.0289,0.3273,0.1861,0.0142
enron2470000,2,150,40,5642,2894,0.0628,0.4793,0.2095,0.0174
enron8610000,2,150,12,3343,1567,0.0164,0.2596,0.162,0.012
enron2090000,2,150,48,6027,3053,0.0753,0.5463,0.2107,0.0199
enron290000,2,150,339,12394,4594,0.3498,2.1394,0.2685,0.0403
enron5290000,2,150,19,4113,2069,0.029,0.3341,0.1943,0.0128
enron4540000,2,150,22,4319,2153,0.0318,0.3442,0.1875,0.0131
enron310000,2,150,318,12238,4743,0.3403,2.0165,0.2736,0.04
enron6660000,2,150,15,3717,1816,0.0224,0.3159,0.1792,0.01
enron7440000,2,150,14,3475,1616,0.018,0.2622,0.1552,0.0124
enron2230000,2,150,45,5910,3068,0.0734,0.51,0.2201,0.0178
enron3920000,2,150,26,4601,2313,0.075,0.3733,0.1928,0.0141
enron7580000,2,150,13,3438,1591,0.0173,0.2625,0.1566,0.0091
enron5560000,2,150,18,3989,1987,0.0266,0.3242,0.187,0.014
enron7800000,2,150,13,3491,1661,0.0184,0.2804,0.1745,0.0092
enron150000,2,150,656,14508,4327,0.3789,3.6483,0.3018,0.0442
enron6110000,2,150,17,3863,1901,0.0243,0.3125,0.1861,0.0257
enron9340000,2,150,11,3208,1434,0.0144,0.2428,0.1478,0.0086
enron5160000,2,150,20,4062,2012,0.0284,0.3263,0.1853,0.0131
enron1000000,2,150,99,8166,4046,0.1841,0.8372,0.2383,0.0263
enron6070000,2,150,17,3857,1891,0.0239,0.3094,0.1827,0.0123
enron6840000,2,150,15,3643,1762,0.0204,0.2819,0.1704,0.0099
enron8490000,2,150,12,3367,1579,0.018,0.2626,0.1621,0.009
enron8010000,2,150,13,3412,1601,0.0454,0.2642,0.1636,0.0115
enron8280000,2,150,12,3352,1546,0.0169,0.2575,0.1603,0.0118
enron7630000,2,150,13,3458,1618,0.0178,0.2677,0.1644,0.0121
enron4310000,2,150,23,4430,2254,0.0356,0.3638,0.1985,0.0138
enron950000,2,150,104,8406,4214,0.1797,0.9151,0.2523,0.027
enron1160000,2,150,85,7677,3813,0.1377,0.7573,0.2556,0.0246
enron3570000,2,150,28,4824,2475,0.0442,0.395,0.2016,0.0159
enron3720000,2,150,27,4706,2372,0.0391,0.3792,0.1903,0.0143
enron9580000,2,150,11,3215,1474,0.0146,0.2459,0.1526,0.0086
enron910000,2,150,108,8487,4158,0.1777,0.9413,0.238,0.0274
enron3320000,2,150,30,5014,2624,0.0498,0.4271,0.2491,0.0165
enron7300000,2,150,14,3523,1648,0.0182,0.2753,0.1598,0.0092
enron660000,2,150,149,9669,4671,0.2372,1.162,0.3018,0.0322
enron7310000,2,150,14,3511,1636,0.0179,0.2631,0.1566,0.0121
enron6730000,2,150,15,3632,1737,0.0204,0.2732,0.1633,0.0098
enron3130000,2,150,32,5022,2562,0.0491,0.4199,0.2037,0.0147
enron3400000,2,150,29,4884,2465,0.0435,0.4112,0.2348,0.0164
enron3140000,2,150,32,5049,2592,0.0486,0.4165,0.2076,0.0165
enron6440000,2,150,16,3743,1830,0.0238,0.2974,0.1786,0.0102
enron7020000,2,150,14,3633,1771,0.0209,0.2852,0.1801,0.0127
enron4420000,2,150,23,4416,2271,0.0346,0.4138,0.2052,0.0132
enron3090000,2,150,32,5165,2675,0.0539,0.4349,0.2148,0.0158
enron7350000,2,150,14,3483,1608,0.0175,0.2614,0.1519,0.0119
enron9670000,2,150,11,3145,1409,0.0141,0.2339,0.142,0.0109
enron6380000,2,150,16,3753,1829,0.023,0.3219,0.1817,0.0129
enron1270000,2,150,78,7476,3812,0.1328,0.7202,0.237,0.0252
enron3700000,2,150,27,4717,2350,0.0674,0.3831,0.1884,0.0133
enron2190000,2,150,45,5893,3004,0.0742,0.5121,0.2097,0.0189
enron8550000,2,150,12,3346,1562,0.0164,0.26,0.16,0.0088
enron4000000,2,150,25,4585,2356,0.0388,0.3786,0.2385,0.0145
enron5310000,2,150,19,4109,2070,0.0294,0.3328,0.1938,0.0143
enron1790000,2,150,55,6455,3307,0.0901,0.5784,0.2209,0.0211
enron1200000,2,150,82,7634,3883,0.1432,0.7676,0.2358,0.0257
enron5300000,2,150,19,4106,2069,0.0293,0.3348,0.1935,0.0128
enron6040000,2,150,17,3825,1847,0.0244,0.304,0.1722,0.0106
enron9260000,2,150,11,3178,1403,0.0137,0.2718,0.1405,0.0093
enron6560000,2,150,15,3687,1770,0.0217,0.2886,0.168,0.0131
enron9240000,2,150,11,3177,1398,0.0139,0.2337,0.1396,0.0083
enron8880000,2,150,12,3244,1486,0.0143,0.2422,0.155,0.0112
enron3240000,2,150,31,4973,2530,0.0475,0.3993,0.2216,0.0152
enron1230000,2,150,80,7545,3822,0.1347,0.7354,0.2342,0.0239
enron5870000,2,150,17,3911,1965,0.0264,0.3219,0.1949,0.0107
enron6320000,2,150,16,3745,1812,0.0242,0.2862,0.1682,0.0449
enron4140000,2,150,24,4467,2251,0.035,0.3699,0.1952,0.0157
enron9960000,2,150,10,3143,1410,0.0141,0.2329,0.1452,0.0103
enron5450000,2,150,19,3980,1983,0.0272,0.3212,0.1876,0.0128
enron7540000,2,150,14,3449,1592,0.0176,0.2601,0.18,0.0092
enron4340000,2,150,23,4365,2201,0.0336,0.349,0.1922,0.0153
enron9010000,2,150,11,3207,1450,0.0142,0.2428,0.1534,0.0086
enron5360000,2,150,19,4081,2039,0.0287,0.3291,0.1917,0.013
enron400000,2,150,246,11361,4856,0.3067,1.6736,0.2768,0.0368
enron7700000,2,150,13,3463,1622,0.0181,0.2795,0.1659,0.0118
enron2040000,2,150,49,6138,3182,0.0873,0.558,0.2196,0.0203
enron7650000,2,150,13,3452,1613,0.0177,0.2679,0.1627,0.0093
enron8470000,2,150,12,3367,1571,0.0193,0.2603,0.1617,0.0088
enron8810000,2,150,12,3302,1549,0.0157,0.2547,0.1619,0.0086
enron5140000,2,150,20,4055,2000,0.033,0.3506,0.1819,0.013
enron5220000,2,150,19,4063,1989,0.0274,0.3205,0.1784,0.014
enron170000,2,150,579,14093,4224,0.364,3.3363,0.2969,0.0558
enron6810000,2,150,15,3636,1748,0.0205,0.2884,0.1687,0.0096
enron6780000,2,150,15,3629,1740,0.0202,0.2772,0.1838,0.0112
enron3050000,2,150,33,5187,2699,0.0544,0.4538,0.2237,0.017
enron9490000,2,150,11,3213,1460,0.015,0.2514,0.1523,0.0084
enron20000,2,150,4914,19112,2632,0.292,7.6488,0.292,0.0508
enron4120000,2,150,24,4528,2315,0.0365,0.3816,0.2066,0.0136
enron1080000,2,150,91,7990,4066,0.1592,0.8078,0.2523,0.0261
enron4970000,2,150,20,4226,2154,0.0323,0.3474,0.2007,0.0437
enron9470000,2,150,11,3214,1457,0.0149,0.2497,0.148,0.0103
enron8710000,2,150,12,3267,1503,0.0156,0.2457,0.1521,0.0084
enron6900000,2,150,15,3637,1760,0.0223,0.2824,0.1759,0.0097
enron680000,2,150,145,9581,4656,0.2353,1.1498,0.263,0.0321
enron7070000,2,150,14,3648,1795,0.0209,0.2941,0.1857,0.0127
enron90000,2,150,1092,16187,4497,0.48,4.7086,0.3967,0.0511
enron8650000,2,150,12,3343,1577,0.0165,0.2691,0.1698,0.0116
enron30000,2,150,3276,18362,2459,0.2715,7.0714,0.268,0.0462
enron6950000,2,150,15,3628,1746,0.0208,0.2803,0.17,0.0124
enron8100000,2,150,13,3413,1610,0.0169,0.2635,0.1682,0.0122
enron6960000,2,150,15,3616,1734,0.0203,0.2814,0.184,0.0097
enron9870000,2,150,10,3157,1435,0.0141,0.2397,0.1519,0.0107
enron7250000,2,150,14,3542,1676,0.0182,0.279,0.1713,0.0094
enron1090000,2,150,91,7935,3975,0.1547,0.807,0.2579,0.0258
enron9640000,2,150,11,3159,1424,0.0163,0.2404,0.1496,0.008
enron2770000,2,150,36,5421,2825,0.0595,0.4656,0.2252,0.0167
enron9070000,2,150,11,3173,1416,0.0137,0.2417,0.1442,0.0104
enron4800000,2,150,21,4220,2115,0.0317,0.3345,0.2139,0.015
enron2350000,2,150,42,5771,2987,0.0677,0.5159,0.2199,0.019
enron8760000,2,150,12,3285,1527,0.0169,0.2524,0.1559,0.0117
enron5250000,2,150,19,4074,2011,0.0281,0.3212,0.1801,0.0126
enron6370000,2,150,16,3754,1830,0.023,0.3349,0.1747,0.0103
enron2260000,2,150,44,5844,2990,0.0715,0.4945,0.2144,0.0195
enron6410000,2,150,16,3753,1832,0.0231,0.2964,0.1786,0.0129
enron5340000,2,150,19,4081,2035,0.0288,0.3271,0.2333,0.0114
enron5990000,2,150,17,3833,1862,0.0239,0.3004,0.1748,0.0104
enron7230000,2,150,14,3556,1695,0.0238,0.2805,0.1701,0.011
enron7560000,2,150,13,3435,1585,0.0177,0.2594,0.1565,0.012
enron8370000,2,150,12,3367,1566,0.0165,0.2531,0.1646,0.0123
enron3490000,2,150,29,4796,2440,0.043,0.4264,0.2044,0.0151
enron830000,2,150,119,8811,4310,0.192,0.9663,0.2788,0.0283
enron7970000,2,150,13,3407,1590,0.0168,0.2603,0.1574,0.0118
enron6490000,2,150,16,3716,1811,0.0247,0.2943,0.178,0.012
enron2510000,2,150,40,5675,2974,0.0673,0.4861,0.2319,0.0184
enron840000,2,150,117,8801,4330,0.1927,0.9892,0.3009,0.0298
enron5460000,2,150,18,3959,1965,0.0456,0.4612,0.3405,0.0277
enron8840000,2,150,12,3265,1506,0.0239,0.4172,0.3369,0.0151
enron6870000,2,150,15,3647,1775,0.0208,0.4069,0.1841,0.0097
enron6980000,2,150,15,3609,1736,0.0205,0.2781,0.1685,0.0111
enron630000,2,150,156,9812,4674,0.2786,1.1959,0.2684,0.0322
enron1190000,2,150,83,7639,3866,0.1488,0.7495,0.2346,0.0254
enron9420000,2,150,11,3190,1418,0.0402,0.2364,0.1417,0.0105
enron7010000,2,150,15,3617,1747,0.0252,0.2813,0.1741,0.0124
enron1170000,2,150,84,7756,3964,0.1526,0.7672,0.2395,0.026
enron5170000,2,150,20,4057,2002,0.0289,0.3176,0.183,0.0355
enron9930000,2,150,10,3148,1420,0.0135,0.2419,0.1498,0.0082
enron8870000,2,150,12,3251,1492,0.0146,0.2456,0.1514,0.0083
enron8450000,2,150,12,3365,1566,0.0167,0.2596,0.1592,0.0088
enron7270000,2,150,14,3535,1672,0.0182,0.2734,0.1653,0.0093
enron4290000,2,150,23,4440,2223,0.0374,0.362,0.191,0.0383
enron3380000,2,150,30,4869,2438,0.045,0.3913,0.1935,0.0153
enron7320000,2,150,14,3500,1626,0.018,0.2667,0.1546,0.012
enron4590000,2,150,22,4205,2039,0.0298,0.3316,0.2153,0.0119
enron80000,2,150,1229,16502,4446,0.4941,4.9394,0.4093,0.0586
enron8030000,2,150,13,3429,1618,0.0169,0.2738,0.1671,0.0092
enron8920000,2,150,12,3255,1497,0.0145,0.2494,0.1552,0.0084
enron9740000,2,150,11,3147,1415,0.014,0.2372,0.1441,0.0112
enron5500000,2,150,18,3961,1959,0.027,0.3123,0.2113,0.0148
enron3940000,2,150,25,4540,2283,0.0372,0.3798,0.1924,0.0129
enron7860000,2,150,13,3459,1641,0.018,0.2749,0.1695,0.009
enron8690000,2,150,12,3276,1506,0.0156,0.2534,0.1515,0.0085
enron8600000,2,150,12,3358,1580,0.0169,0.2588,0.1646,0.0126
enron2410000,2,150,41,5675,2940,0.0653,0.5256,0.2216,0.019
enron2180000,2,150,46,5924,3030,0.0738,0.5133,0.2123,0.0199
enron7620000,2,150,13,3452,1607,0.0176,0.2636,0.1941,0.0116
enron770000,2,150,128,9086,4431,0.2128,1.027,0.2509,0.0328
enron8110000,2,150,13,3407,1606,0.0184,0.2635,0.1631,0.009
enron7880000,2,150,13,3401,1582,0.0169,0.2923,0.1586,0.0103
enron2830000,2,150,35,5296,2717,0.0569,0.4424,0.2187,0.0175
enron7030000,2,150,14,3641,1786,0.0221,0.2897,0.185,0.0101
enron900000,2,150,110,8550,4214,0.1771,0.9406,0.2419,0.0278
enron6800000,2,150,15,3636,1746,0.0202,0.2773,0.164,0.0123
enron6770000,2,150,15,3629,1738,0.0209,0.2776,0.1642,0.0131
enron7510000,2,150,14,3462,1598,0.0183,0.2889,0.1515,0.0092
enron2170000,2,150,46,5926,3033,0.093,0.5097,0.2282,0.0342
enron6640000,2,150,15,3706,1808,0.0224,0.2986,0.1745,0.0119
enron9550000,2,150,11,3232,1483,0.0155,0.2535,0.1576,0.0116
enron9030000,2,150,11,3202,1444,0.0159,0.2704,0.1461,0.0082
enron3860000,2,150,26,4662,2382,0.0415,0.3911,0.2052,0.014
enron8960000,2,150,11,3218,1458,0.0144,0.2408,0.1476,0.0084
enron6550000,2,150,16,3689,1776,0.0214,0.2909,0.1695,0.0101
enron8190000,2,150,12,3360,1557,0.0167,0.2544,0.1868,0.0091
enron8800000,2,150,12,3298,1544,0.016,0.266,0.1611,0.0094
enron8360000,2,150,12,3367,1563,0.018,0.2551,0.158,0.0088
enron2920000,2,150,34,5293,2763,0.0558,0.4473,0.2202,0.017
enron5850000,2,150,17,3883,1918,0.0245,0.3081,0.2116,0.0105
enron1280000,2,150,77,7407,3736,0.1272,0.7147,0.2312,0.0232
enron2120000,2,150,47,5992,3083,0.0784,0.5135,0.2389,0.0203
enron8570000,2,150,12,3360,1581,0.0167,0.2653,0.164,0.0116
enron4380000,2,150,23,4386,2217,0.0337,0.3515,0.1938,0.0136
enron6690000,2,150,15,3660,1760,0.0223,0.2849,0.1718,0.0098
enron6160000,2,150,16,3844,1877,0.0235,0.3051,0.2224,0.0132
enron8230000,2,150,12,3354,1550,0.0162,0.2534,0.1557,0.0087
enron5400000,2,150,19,4088,2082,0.029,0.3312,0.2062,0.0135
enron720000,2,150,137,9295,4499,0.2527,1.081,0.2558,0.0313
enron340000,2,150,290,11969,4845,0.335,1.907,0.3044,0.0405
enron4780000,2,150,21,4230,2132,0.0318,0.3414,0.1954,0.0154
enron7330000,2,150,14,3500,1623,0.0182,0.2695,0.1554,0.0124
enron4890000,2,150,21,4160,2065,0.0299,0.3266,0.2109,0.0117
enron2000000,2,150,50,6150,3155,0.0803,0.5519,0.2163,0.0188
enron6610000,2,150,15,3731,1823,0.0226,0.3009,0.1772,0.0103
enron6020000,2,150,17,3841,1866,0.0248,0.3018,0.1748,0.0134
enron6940000,2,150,15,3655,1775,0.0212,0.3223,0.1713,0.0107
enron820000,2,150,120,8827,4262,0.1879,0.9752,0.2439,0.0286
enron2360000,2,150,42,5760,2990,0.0688,0.5294,0.2205,0.0193
enron3290000,2,150,30,4985,2576,0.0481,0.4204,0.2118,0.0159
enron6890000,2,150,15,3629,1756,0.0208,0.2818,0.1706,0.0123
enron1010000,2,150,98,8112,3988,0.1583,0.8722,0.2354,0.0267
enron590000,2,150,167,10008,4704,0.2505,1.2483,0.2626,0.0595
enron2970000,2,150,34,5198,2651,0.0527,0.4437,0.206,0.0153
enron1370000,2,150,72,7229,3684,0.1217,0.6852,0.2294,0.0545
enron3280000,2,150,30,4946,2534,0.0468,0.4148,0.2025,0.0156
enron7160000,2,150,14,3653,1793,0.0209,0.2942,0.1823,0.0126
enron1630000,2,150,61,6710,3452,0.1009,0.6359,0.2236,0.0212
enron850000,2,150,116,8694,4216,0.1882,0.9551,0.2638,0.0275
enron4500000,2,150,22,4368,2202,0.0338,0.3534,0.1919,0.0122
enron7200000,2,150,14,3621,1765,0.0206,0.292,0.179,0.0097
enron7720000,2,150,13,3468,1637,0.0194,0.2725,0.1679,0.0092
enron7950000,2,150,13,3387,1573,0.0511,0.2643,0.1552,0.0092
enron8850000,2,150,12,3254,1494,0.0149,0.2453,0.1508,0.0106
enron6140000,2,150,17,3854,1881,0.0237,0.3203,0.1832,0.0134
enron8380000,2,150,12,3368,1568,0.0166,0.2584,0.1594,0.0089
enron2070000,2,150,48,6019,3055,0.0777,0.5342,0.2316,0.0186
enron9480000,2,150,11,3212,1456,0.0147,0.2446,0.1541,0.0082
enron7760000,2,150,13,3456,1627,0.0183,0.2735,0.1662,0.0093
enron2840000,2,150,35,5241,2657,0.0556,0.4443,0.2039,0.0188
enron8340000,2,150,12,3367,1558,0.0166,0.2569,0.1887,0.0088
enron3820000,2,150,26,4687,2399,0.0403,0.3996,0.2082,0.0165
enron3060000,2,150,33,5154,2643,0.0523,0.4301,0.215,0.0166
enron1820000,2,150,54,6413,3320,0.0927,0.567,0.2302,0.0465
enron7840000,2,150,13,3464,1642,0.0182,0.2749,0.1691,0.0116
enron940000,2,150,105,8439,4231,0.1795,0.8846,0.2691,0.0285
enron1220000,2,150,81,7570,3807,0.1346,0.7396,0.2339,0.0241
enron7770000,2,150,13,3483,1655,0.0185,0.2768,0.1727,0.0092
enron7830000,2,150,13,3475,1652,0.0183,0.3089,0.1759,0.0105
enron8020000,2,150,13,3424,1613,0.0167,0.2627,0.1649,0.0122
enron8420000,2,150,12,3354,1556,0.0165,0.2545,0.1566,0.0088
enron7170000,2,150,14,3637,1777,0.021,0.2947,0.1801,0.0098
enron4720000,2,150,21,4296,2188,0.0328,0.3539,0.233,0.0152
enron6050000,2,150,17,3843,1871,0.0242,0.3028,0.1784,0.0137
enron2270000,2,150,44,5843,3022,0.0687,0.5086,0.2174,0.0185
enron9760000,2,150,11,3134,1403,0.014,0.2323,0.1493,0.0083
enron1020000,2,150,97,8090,4001,0.1627,0.8563,0.2383,0.0267
enron2130000,2,150,47,5946,3019,0.0736,0.507,0.2413,0.0201
enron6400000,2,150,16,3753,1836,0.023,0.2975,0.1785,0.0132
enron7990000,2,150,13,3405,1594,0.0178,0.2646,0.1588,0.009
enron5700000,2,150,18,3914,1898,0.0257,0.3167,0.1778,0.0138
enron640000,2,150,154,9759,4644,0.2403,1.1828,0.2608,0.0587
enron710000,2,150,139,9382,4564,0.2438,1.0814,0.2587,0.0321
enron670000,2,150,147,9610,4643,0.2329,1.1415,0.2788,0.0309
enron4870000,2,150,21,4179,2087,0.0299,0.3314,0.1925,0.0146
enron5000000,2,150,20,4230,2162,0.0318,0.3519,0.2049,0.0154
enron4240000,2,150,24,4492,2285,0.0364,0.3787,0.1977,0.0127
enron1350000,2,150,73,7311,3756,0.1287,0.7385,0.2364,0.0247
enron2010000,2,150,49,6157,3177,0.0831,0.5446,0.2178,0.02
enron8220000,2,150,12,3352,1546,0.0162,0.2857,0.1541,0.0098
enron2800000,2,150,36,5310,2732,0.0586,0.4589,0.2117,0.0177
enron7060000,2,150,14,3656,1802,0.0219,0.2969,0.1935,0.01
enron3010000,2,150,33,5133,2641,0.0871,0.4318,0.2025,0.015
enron1920000,2,150,52,6330,3297,0.0879,0.5616,0.2287,0.0211
enron8720000,2,150,12,3263,1499,0.0157,0.2538,0.1503,0.0118
enron2540000,2,150,39,5511,2799,0.0621,0.4557,0.1987,0.0489
enron1510000,2,150,66,6932,3549,0.1102,0.6462,0.2326,0.0231
enron8150000,2,150,13,3386,1591,0.0169,0.26,0.1619,0.009
enron9710000,2,150,11,3152,1418,0.0145,0.2641,0.1445,0.0082
enron6210000,2,150,16,3734,1778,0.0221,0.2894,0.1648,0.0117
enron3800000,2,150,26,4694,2421,0.0432,0.389,0.2198,0.0152
enron6190000,2,150,16,3753,1793,0.0225,0.2875,0.1662,0.0118
enron8210000,2,150,12,3349,1538,0.0189,0.2481,0.1554,0.0459
enron3910000,2,150,26,4608,2311,0.0378,0.3711,0.1921,0.0148
enron7690000,2,150,13,3464,1628,0.0188,0.2699,0.1751,0.0117
enron9590000,2,150,11,3217,1476,0.0152,0.2447,0.1536,0.011
enron3390000,2,150,29,4867,2443,0.0705,0.4061,0.1954,0.0141
enron4040000,2,150,25,4576,2331,0.0393,0.3698,0.2014,0.0149
enron2850000,2,150,35,5233,2647,0.0544,0.4453,0.2021,0.0161
enron100000,2,150,983,15769,4354,0.4431,4.4986,0.3659,0.0501
